benchmark,window,min_threshold,sensitivity,precision,recall,f1,detected,tp,fp,fn,label_count,series_count,tolerance
A1,200,6.0,2.6,0.7593582887700535,0.09067688378033206,0.16200798630918425,187,142,45,1424,1669,67,3
A1,200,6.0,3.1,0.7580645161290323,0.0900958466453674,0.16105082809822957,186,141,45,1424,1669,67,3
A1,200,6.0,3.6,0.7567567567567568,0.08945686900958466,0.15999999999999998,185,140,45,1425,1669,67,3
A1,200,6.0,4.1,0.75,0.08598726114649681,0.15428571428571428,180,135,45,1435,1669,67,3
A1,200,6.0,4.6,0.764367816091954,0.0846055979643766,0.15234822451317298,174,133,41,1439,1669,67,3
A1,200,7.0,1.1,0.7883211678832117,0.06887755102040816,0.12668621700879765,137,108,29,1460,1669,67,3
A1,200,7.0,1.6,0.7883211678832117,0.06887755102040816,0.12668621700879765,137,108,29,1460,1669,67,3
A1,200,7.0,2.1,0.7883211678832117,0.06887755102040816,0.12668621700879765,137,108,29,1460,1669,67,3
A1,200,7.0,2.6,0.7883211678832117,0.06887755102040816,0.12668621700879765,137,108,29,1460,1669,67,3
A1,200,7.0,3.1,0.7883211678832117,0.06887755102040816,0.12668621700879765,137,108,29,1460,1669,67,3
A1,200,7.0,3.6,0.7851851851851852,0.06760204081632654,0.1244862008220787,135,106,29,1462,1669,67,3
A1,200,7.0,4.1,0.7851851851851852,0.06760204081632654,0.1244862008220787,135,106,29,1462,1669,67,3
A1,200,7.0,4.6,0.7851851851851852,0.06760204081632654,0.1244862008220787,135,106,29,1462,1669,67,3
A1,200,8.0,1.1,0.7948717948717948,0.05916030534351145,0.11012433392539965,117,93,24,1479,1669,67,3
A1,200,8.0,1.6,0.7948717948717948,0.05916030534351145,0.11012433392539965,117,93,24,1479,1669,67,3
A1,200,8.0,2.1,0.7948717948717948,0.05916030534351145,0.11012433392539965,117,93,24,1479,1669,67,3
A1,200,8.0,2.6,0.7948717948717948,0.05916030534351145,0.11012433392539965,117,93,24,1479,1669,67,3
A1,200,8.0,3.1,0.7948717948717948,0.05916030534351145,0.11012433392539965,117,93,24,1479,1669,67,3
A1,200,8.0,3.6,0.7948717948717948,0.05916030534351145,0.11012433392539965,117,93,24,1479,1669,67,3
A1,200,8.0,4.1,0.7948717948717948,0.05916030534351145,0.11012433392539965,117,93,24,1479,1669,67,3
A1,200,8.0,4.6,0.7948717948717948,0.05916030534351145,0.11012433392539965,117,93,24,1479,1669,67,3
A1,225,1.0,1.1,0.08141535814153582,0.8443948689347462,0.14851145225366622,18596,1514,17082,279,1669,67,3
A1,225,1.0,1.6,0.08398415393322015,0.8276631344116007,0.1524944766993783,17670,1484,16186,309,1669,67,3
A1,225,1.0,2.1,0.09992166420053965,0.6709526592635885,0.17393939393939395,11489,1148,10341,563,1669,67,3
A1,225,1.0,2.6,0.16492610837438423,0.5039133052378085,0.2485154394299287,5075,837,4238,824,1669,67,3
A1,225,1.0,3.1,0.23977630199231037,0.42034313725490197,0.3053638993990652,2861,686,2175,946,1669,67,3
A1,225,1.0,3.6,0.29149377593361,0.3479876160990712,0.31724527236804967,1928,562,1366,1053,1669,67,3
A1,225,1.0,4.1,0.33652530779753764,0.3076923076923077,0.32146357399542635,1462,492,970,1107,1669,67,3
A1,225,1.0,4.6,0.3763345195729537,0.2652037617554859,0.31114380286870175,1124,423,701,1172,1669,67,3
A1,225,2.0,1.1,0.2788091068301226,0.5073295092415552,0.35985533453887886,2855,796,2059,773,1669,67,3
A1,225,2.0,1.6,0.2792982456140351,0.5073295092415552,0.3602625028286944,2850,796,2054,773,1669,67,3
A1,225,2.0,2.1,0.2842712842712843,0.4990500316656111,0.36221558262468395,2772,788,1984,791,1669,67,3
A1,225,2.0,2.6,0.2914122914122914,0.44527363184079605,0.35227552275522755,2457,716,1741,892,1669,67,3
A1,225,2.0,3.1,0.3053774050320671,0.38399503722084366,0.34020335256938716,2027,619,1408,993,1669,67,3
A1,225,2.0,3.6,0.32519280205655526,0.316052467207995,0.3205574912891986,1556,506,1050,1095,1669,67,3
A1,225,2.0,4.1,0.36583400483481066,0.2844611528822055,0.3200563976031019,1241,454,787,1142,1669,67,3
A1,225,2.0,4.6,0.4001996007984032,0.25204274041483343,0.3092942537601234,1002,401,601,1190,1669,67,3
A1,225,3.0,1.1,0.47373447946513847,0.32460732984293195,0.38524271844660196,1047,496,551,1032,1669,67,3
A1,225,3.0,1.6,0.47373447946513847,0.32460732984293195,0.38524271844660196,1047,496,551,1032,1669,67,3
A1,225,3.0,2.1,0.47373447946513847,0.32460732984293195,0.38524271844660196,1047,496,551,1032,1669,67,3
A1,225,3.0,2.6,0.46509341199606685,0.30894839973873284,0.37127158555729983,1017,473,544,1058,1669,67,3
A1,225,3.0,3.1,0.4586864406779661,0.2780989081567116,0.34626149540183926,944,433,511,1124,1669,67,3
A1,225,3.0,3.6,0.45790080738177624,0.25416133162612037,0.32688349114862086,867,397,470,1165,1669,67,3
A1,225,3.0,4.1,0.4711168164313222,0.233015873015873,0.31180968564146133,779,367,412,1208,1669,67,3
A1,225,3.0,4.6,0.4828571428571429,0.21433100824350032,0.2968818620992534,700,338,362,1239,1669,67,3
A1,225,4.0,1.1,0.642023346303502,0.21470396877033182,0.3217942467089225,514,330,184,1207,1669,67,3
A1,225,4.0,1.6,0.642023346303502,0.21470396877033182,0.3217942467089225,514,330,184,1207,1669,67,3
A1,225,4.0,2.1,0.642023346303502,0.21470396877033182,0.3217942467089225,514,330,184,1207,1669,67,3
A1,225,4.0,2.6,0.6392156862745098,0.210458360232408,0.3166585721223895,510,326,184,1223,1669,67,3
A1,225,4.0,3.1,0.6331967213114754,0.1996124031007752,0.3035363457760314,488,309,179,1239,1669,67,3
A1,225,4.0,3.6,0.6236786469344608,0.19007731958762886,0.291358024691358,473,295,178,1257,1669,67,3
A1,225,4.0,4.1,0.6172566371681416,0.1790757381258023,0.27761194029850744,452,279,173,1279,1669,67,3
A1,225,4.0,4.6,0.6126760563380281,0.16677316293929711,0.2621798091411351,426,261,165,1304,1669,67,3
A1,225,5.0,1.1,0.7172413793103448,0.1343669250645995,0.2263329706202394,290,208,82,1340,1669,67,3
A1,225,5.0,1.6,0.7172413793103448,0.1343669250645995,0.2263329706202394,290,208,82,1340,1669,67,3
A1,225,5.0,2.1,0.7172413793103448,0.1343669250645995,0.2263329706202394,290,208,82,1340,1669,67,3
A1,225,5.0,2.6,0.7172413793103448,0.1343669250645995,0.2263329706202394,290,208,82,1340,1669,67,3
A1,225,5.0,3.1,0.712280701754386,0.13105229180116204,0.22137404580152673,285,203,82,1346,1669,67,3
A1,225,5.0,3.6,0.7071428571428572,0.12716763005780346,0.2155688622754491,280,198,82,1359,1669,67,3
A1,225,5.0,4.1,0.7018181818181818,0.12395632626846499,0.21069868995633187,275,193,82,1364,1669,67,3
A1,225,5.0,4.6,0.7045454545454546,0.11892583120204604,0.20350109409190373,264,186,78,1378,1669,67,3
A1,225,6.0,1.1,0.7643979057591623,0.09389067524115756,0.16723940435280643,191,146,45,1409,1669,67,3
A1,225,6.0,1.6,0.7643979057591623,0.09389067524115756,0.16723940435280643,191,146,45,1409,1669,67,3
A1,225,6.0,2.1,0.7643979057591623,0.09389067524115756,0.16723940435280643,191,146,45,1409,1669,67,3
A1,225,6.0,2.6,0.7643979057591623,0.09389067524115756,0.16723940435280643,191,146,45,1409,1669,67,3
A1,225,6.0,3.1,0.7631578947368421,0.0933075933075933,0.16628440366972477,190,145,45,1409,1669,67,3
A1,225,6.0,3.6,0.7606382978723404,0.09178433889602054,0.16380297823596793,188,143,45,1415,1669,67,3
A1,225,6.0,4.1,0.7540983606557377,0.08829174664107485,0.15807560137457044,183,138,45,1425,1669,67,3
A1,225,6.0,4.6,0.7670454545454546,0.0859325270528326,0.15455065827132225,176,135,41,1436,1669,67,3
A1,225,7.0,1.1,0.7872340425531915,0.07115384615384615,0.13051146384479717,141,111,30,1449,1669,67,3
A1,225,7.0,1.6,0.7872340425531915,0.07115384615384615,0.13051146384479717,141,111,30,1449,1669,67,3
A1,225,7.0,2.1,0.7872340425531915,0.07115384615384615,0.13051146384479717,141,111,30,1449,1669,67,3
A1,225,7.0,2.6,0.7872340425531915,0.07115384615384615,0.13051146384479717,141,111,30,1449,1669,67,3
A1,225,7.0,3.1,0.7857142857142857,0.07051282051282051,0.12941176470588237,140,110,30,1450,1669,67,3
A1,225,7.0,3.6,0.7841726618705036,0.06987179487179487,0.12831077104178928,139,109,30,1451,1669,67,3
A1,225,7.0,4.1,0.7841726618705036,0.06987179487179487,0.12831077104178928,139,109,30,1451,1669,67,3
A1,225,7.0,4.6,0.7841726618705036,0.06987179487179487,0.12831077104178928,139,109,30,1451,1669,67,3
A1,225,8.0,1.1,0.8103448275862069,0.05972045743329098,0.11124260355029586,116,94,22,1480,1669,67,3
A1,225,8.0,1.6,0.8103448275862069,0.05972045743329098,0.11124260355029586,116,94,22,1480,1669,67,3
A1,225,8.0,2.1,0.8103448275862069,0.05972045743329098,0.11124260355029586,116,94,22,1480,1669,67,3
A1,225,8.0,2.6,0.8103448275862069,0.05972045743329098,0.11124260355029586,116,94,22,1480,1669,67,3
A1,225,8.0,3.1,0.8103448275862069,0.05972045743329098,0.11124260355029586,116,94,22,1480,1669,67,3
A1,225,8.0,3.6,0.808695652173913,0.0590851334180432,0.11012433392539965,115,93,22,1481,1669,67,3
A1,225,8.0,4.1,0.808695652173913,0.0590851334180432,0.11012433392539965,115,93,22,1481,1669,67,3
A1,225,8.0,4.6,0.808695652173913,0.0590851334180432,0.11012433392539965,115,93,22,1481,1669,67,3
A1,250,1.0,1.1,0.08253035004627361,0.8492997198879552,0.15044159968244517,18369,1516,16853,269,1669,67,3
A1,250,1.0,1.6,0.08573565797801945,0.8328675237562885,0.15546744574290486,17379,1490,15889,299,1669,67,3
A1,250,1.0,2.1,0.10145438519171442,0.6676334106728539,0.1761420154564236,11345,1151,10194,573,1669,67,3
A1,250,1.0,2.6,0.16689280868385345,0.5146443514644351,0.2520491803278688,5159,861,4298,812,1669,67,3
A1,250,1.0,3.1,0.2528028933092224,0.4254412659768716,0.31715063520871145,2765,699,2066,944,1669,67,3
A1,250,1.0,3.6,0.3030617540217955,0.35960591133004927,0.3289214305829344,1927,584,1343,1040,1669,67,3
A1,250,1.0,4.1,0.3477653631284916,0.31203007518796994,0.3289299867899604,1432,498,934,1098,1669,67,3
A1,250,1.0,4.6,0.39869281045751637,0.2687224669603524,0.32105263157894737,1071,427,644,1162,1669,67,3
A1,250,2.0,1.1,0.2844428622285511,0.5121794871794871,0.3657587548638132,2809,799,2010,761,1669,67,3
A1,250,2.0,1.6,0.2854590925330475,0.5121794871794871,0.3665978435420968,2799,799,2000,761,1669,67,3
A1,250,2.0,2.1,0.2915582000743771,0.4968314321926489,0.3674712913053667,2689,784,1905,794,1669,67,3
A1,250,2.0,2.6,0.3024717218265605,0.4523809523809524,0.362540798393171,2387,722,1665,874,1669,67,3
A1,250,2.0,3.1,0.3208032955715757,0.3862368257904526,0.3504922644163151,1942,623,1319,990,1669,67,3
A1,250,2.0,3.6,0.3357329842931937,0.32082551594746717,0.3281100095938599,1528,513,1015,1086,1669,67,3
A1,250,2.0,4.1,0.3696529459241324,0.28786926461345064,0.3236749116607774,1239,458,781,1133,1669,67,3
A1,250,2.0,4.6,0.41709577754891863,0.255359394703657,0.3167774736018772,971,405,566,1181,1669,67,3
A1,250,3.0,1.1,0.5014577259475219,0.3348475016223232,0.40155642023346305,1029,516,513,1025,1669,67,3
A1,250,3.0,1.6,0.5014577259475219,0.3348475016223232,0.40155642023346305,1029,516,513,1025,1669,67,3
A1,250,3.0,2.1,0.5024342745861733,0.3348475016223232,0.40186915887850466,1027,516,511,1025,1669,67,3
A1,250,3.0,2.6,0.4949392712550607,0.3169151004536617,0.3864085341762149,988,489,499,1054,1669,67,3
A1,250,3.0,3.1,0.49676025917926564,0.29506093649775494,0.37022132796780677,926,460,466,1099,1669,67,3
A1,250,3.0,3.6,0.4863258026159334,0.2605095541401274,0.3392783077561177,841,409,432,1161,1669,67,3
A1,250,3.0,4.1,0.5,0.24192526915769474,0.32607767819035427,764,382,382,1197,1669,67,3
A1,250,3.0,4.6,0.5189504373177842,0.2256020278833967,0.31448763250883394,686,356,330,1222,1669,67,3
A1,250,4.0,1.1,0.6737864077669903,0.2263535551206784,0.33886718749999994,515,347,168,1186,1669,67,3
A1,250,4.0,1.6,0.6737864077669903,0.2263535551206784,0.33886718749999994,515,347,168,1186,1669,67,3
A1,250,4.0,2.1,0.6737864077669903,0.2263535551206784,0.33886718749999994,515,347,168,1186,1669,67,3
A1,250,4.0,2.6,0.6686390532544378,0.21885087153001936,0.32976653696498054,507,339,168,1210,1669,67,3
A1,250,4.0,3.1,0.6659836065573771,0.21035598705501618,0.3197245450073783,488,325,163,1220,1669,67,3
A1,250,4.0,3.6,0.6560509554140127,0.19884169884169883,0.30518518518518517,471,309,162,1245,1669,67,3
A1,250,4.0,4.1,0.6541019955654102,0.18971061093247588,0.29411764705882354,451,295,156,1260,1669,67,3
A1,250,4.0,4.6,0.6541176470588236,0.17752234993614305,0.2792566549472627,425,278,147,1288,1669,67,3
A1,250,5.0,1.1,0.7366666666666667,0.14378659726740403,0.24060968971148614,300,221,79,1316,1669,67,3
A1,250,5.0,1.6,0.7366666666666667,0.14378659726740403,0.24060968971148614,300,221,79,1316,1669,67,3
A1,250,5.0,2.1,0.7366666666666667,0.14378659726740403,0.24060968971148614,300,221,79,1316,1669,67,3
A1,250,5.0,2.6,0.7366666666666667,0.14378659726740403,0.24060968971148614,300,221,79,1316,1669,67,3
A1,250,5.0,3.1,0.7322033898305085,0.1405335068314899,0.23580786026200873,295,216,79,1321,1669,67,3
A1,250,5.0,3.6,0.726643598615917,0.13583441138421734,0.22888283378746593,289,210,79,1336,1669,67,3
A1,250,5.0,4.1,0.7288732394366197,0.13389391979301424,0.22622950819672133,284,207,77,1339,1669,67,3
A1,250,5.0,4.6,0.7279411764705882,0.12700449005772932,0.2162752594210814,272,198,74,1361,1669,67,3
A1,250,6.0,1.1,0.7938144329896907,0.09859154929577464,0.17539863325740318,194,154,40,1408,1669,67,3
A1,250,6.0,1.6,0.7938144329896907,0.09859154929577464,0.17539863325740318,194,154,40,1408,1669,67,3
A1,250,6.0,2.1,0.7938144329896907,0.09859154929577464,0.17539863325740318,194,154,40,1408,1669,67,3
A1,250,6.0,2.6,0.7938144329896907,0.09859154929577464,0.17539863325740318,194,154,40,1408,1669,67,3
A1,250,6.0,3.1,0.7916666666666666,0.09737347853939782,0.17341699942954933,192,152,40,1409,1669,67,3
A1,250,6.0,3.6,0.7905759162303665,0.09673286354900705,0.17237442922374432,191,151,40,1410,1669,67,3
A1,250,6.0,4.1,0.7837837837837838,0.09259259259259259,0.16561964591661907,185,145,40,1421,1669,67,3
A1,250,6.0,4.6,0.7865168539325843,0.08894536213468869,0.1598173515981735,178,140,38,1434,1669,67,3
A1,250,7.0,1.1,0.8275862068965517,0.07672634271099744,0.1404330017554125,145,120,25,1444,1669,67,3
A1,250,7.0,1.6,0.8275862068965517,0.07672634271099744,0.1404330017554125,145,120,25,1444,1669,67,3
A1,250,7.0,2.1,0.8275862068965517,0.07672634271099744,0.1404330017554125,145,120,25,1444,1669,67,3
A1,250,7.0,2.6,0.8275862068965517,0.07672634271099744,0.1404330017554125,145,120,25,1444,1669,67,3
A1,250,7.0,3.1,0.8275862068965517,0.07672634271099744,0.1404330017554125,145,120,25,1444,1669,67,3
A1,250,7.0,3.6,0.8251748251748252,0.07544757033248081,0.13825424721734034,143,118,25,1446,1669,67,3
A1,250,7.0,4.1,0.8251748251748252,0.07544757033248081,0.13825424721734034,143,118,25,1446,1669,67,3
A1,250,7.0,4.6,0.8251748251748252,0.07544757033248081,0.13825424721734034,143,118,25,1446,1669,67,3
A1,250,8.0,1.1,0.8407079646017699,0.06035578144853875,0.11262596324836989,113,95,18,1479,1669,67,3
A1,250,8.0,1.6,0.8407079646017699,0.06035578144853875,0.11262596324836989,113,95,18,1479,1669,67,3
A1,250,8.0,2.1,0.8407079646017699,0.06035578144853875,0.11262596324836989,113,95,18,1479,1669,67,3
A1,250,8.0,2.6,0.8407079646017699,0.06035578144853875,0.11262596324836989,113,95,18,1479,1669,67,3
A1,250,8.0,3.1,0.8407079646017699,0.06035578144853875,0.11262596324836989,113,95,18,1479,1669,67,3
A1,250,8.0,3.6,0.8392857142857143,0.05972045743329098,0.11150652431791222,112,94,18,1480,1669,67,3
A1,250,8.0,4.1,0.8392857142857143,0.05972045743329098,0.11150652431791222,112,94,18,1480,1669,67,3
A1,250,8.0,4.6,0.8392857142857143,0.05972045743329098,0.11150652431791222,112,94,18,1480,1669,67,3
A1,275,1.0,1.1,0.08552994375206793,0.8578539823008849,0.15555109818473573,18134,1551,16583,257,1669,67,3
A1,275,1.0,1.6,0.08871157005397794,0.8418708240534521,0.1605095541401274,17044,1512,15532,284,1669,67,3
A1,275,1.0,2.1,0.10404468065940005,0.6722933643771828,0.18020126374912238,11101,1155,9946,563,1669,67,3
A1,275,1.0,2.6,0.17525566472829357,0.5217910447761194,0.2623836685679976,4987,874,4113,801,1669,67,3
A1,275,1.0,3.1,0.2585771036475262,0.4371184371184371,0.32493759927388244,2769,716,2053,922,1669,67,3
A1,275,1.0,3.6,0.3154915079773546,0.3744654856444716,0.3424581005586592,1943,613,1330,1024,1669,67,3
A1,275,1.0,4.1,0.36046511627906974,0.3269230769230769,0.3428757319453481,1462,527,935,1085,1669,67,3
A1,275,1.0,4.6,0.4177215189873418,0.2896551724137931,0.342095520177712,1106,462,644,1133,1669,67,3
A1,275,2.0,1.1,0.2958049480100394,0.528169014084507,0.3792231670880257,2789,825,1964,737,1669,67,3
A1,275,2.0,1.6,0.29751172015867294,0.528169014084507,0.3806228373702422,2773,825,1948,737,1669,67,3
A1,275,2.0,2.1,0.3011278195488722,0.5040906230333543,0.37702988938573784,2660,801,1859,788,1669,67,3
A1,275,2.0,2.6,0.3146883005977797,0.4600499375780275,0.3737322515212982,2342,737,1605,865,1669,67,3
A1,275,2.0,3.1,0.33142261594580513,0.3957685127566895,0.3607487237663075,1919,636,1283,971,1669,67,3
A1,275,2.0,3.6,0.3562091503267974,0.3389303482587065,0.3473550031867431,1530,545,985,1063,1669,67,3
A1,275,2.0,4.1,0.39398862713241267,0.30350438047559447,0.34287734181689644,1231,485,746,1113,1669,67,3
A1,275,2.0,4.6,0.4439918533604888,0.27455919395465994,0.33929961089494165,982,436,546,1152,1669,67,3
A1,275,3.0,1.1,0.5263671875,0.35068314899154196,0.420929324482624,1024,539,485,998,1669,67,3
A1,275,3.0,1.6,0.5268817204301075,0.35068314899154196,0.42109375,1023,539,484,998,1669,67,3
A1,275,3.0,2.1,0.5284313725490196,0.35068314899154196,0.42158779820101683,1020,539,481,998,1669,67,3
A1,275,3.0,2.6,0.5240040858018387,0.3313953488372093,0.406015037593985,979,513,466,1035,1669,67,3
A1,275,3.0,3.1,0.5195652173913043,0.30700064226075785,0.38595074687121517,920,478,442,1079,1669,67,3
A1,275,3.0,3.6,0.5219976218787158,0.2799744897959184,0.36446658364466583,841,439,402,1129,1669,67,3
A1,275,3.0,4.1,0.5233766233766234,0.25636132315521626,0.34415029888983767,770,403,367,1169,1669,67,3
A1,275,3.0,4.6,0.5463768115942029,0.23875870804306523,0.3323049801674747,690,377,313,1202,1669,67,3
A1,275,4.0,1.1,0.6866791744840526,0.23921568627450981,0.35482307319437717,533,366,167,1164,1669,67,3
A1,275,4.0,1.6,0.6866791744840526,0.23921568627450981,0.35482307319437717,533,366,167,1164,1669,67,3
A1,275,4.0,2.1,0.6866791744840526,0.23921568627450981,0.35482307319437717,533,366,167,1164,1669,67,3
A1,275,4.0,2.6,0.6844106463878327,0.23300970873786409,0.34765813616610336,526,360,166,1185,1669,67,3
A1,275,4.0,3.1,0.6811023622047244,0.22423849643551522,0.33739639200390054,508,346,162,1197,1669,67,3
A1,275,4.0,3.6,0.6714876033057852,0.20940721649484537,0.3192534381139489,484,325,159,1227,1669,67,3
A1,275,4.0,4.1,0.6688172043010753,0.20012870012870013,0.3080733036156513,465,311,154,1243,1669,67,3
A1,275,4.0,4.6,0.6705336426914154,0.18490083173384517,0.28986960882647944,431,289,142,1274,1669,67,3
A1,275,5.0,1.1,0.7587301587301587,0.15641361256544503,0.25935973955507324,315,239,76,1289,1669,67,3
A1,275,5.0,1.6,0.7587301587301587,0.15641361256544503,0.25935973955507324,315,239,76,1289,1669,67,3
A1,275,5.0,2.1,0.7587301587301587,0.15641361256544503,0.25935973955507324,315,239,76,1289,1669,67,3
A1,275,5.0,2.6,0.7571884984025559,0.1538961038961039,0.2558014031300594,313,237,76,1303,1669,67,3
A1,275,5.0,3.1,0.7540983606557377,0.14925373134328357,0.24918743228602383,305,230,75,1311,1669,67,3
A1,275,5.0,3.6,0.7483221476510067,0.14359304571796522,0.24095083738519718,298,223,75,1330,1669,67,3
A1,275,5.0,4.1,0.75,0.14092664092664092,0.23726977248104006,292,219,73,1335,1669,67,3
A1,275,5.0,4.6,0.7481751824817519,0.13073979591836735,0.22258414766558088,274,205,69,1363,1669,67,3
A1,275,6.0,1.1,0.7951219512195122,0.10448717948717949,0.18470254957507082,205,163,42,1397,1669,67,3
A1,275,6.0,1.6,0.7951219512195122,0.10448717948717949,0.18470254957507082,205,163,42,1397,1669,67,3
A1,275,6.0,2.1,0.7951219512195122,0.10448717948717949,0.18470254957507082,205,163,42,1397,1669,67,3
A1,275,6.0,2.6,0.7951219512195122,0.10448717948717949,0.18470254957507082,205,163,42,1397,1669,67,3
A1,275,6.0,3.1,0.7931034482758621,0.10327132777421424,0.18274687854710558,203,161,42,1398,1669,67,3
A1,275,6.0,3.6,0.7920792079207921,0.10262989095574086,0.18171493469619537,202,160,42,1399,1669,67,3
A1,275,6.0,4.1,0.7857142857142857,0.09840255591054313,0.17490062464508802,196,154,42,1411,1669,67,3
A1,275,6.0,4.6,0.7914438502673797,0.09408773045136681,0.1681818181818182,187,148,39,1425,1669,67,3
A1,275,7.0,1.1,0.8291139240506329,0.08386683738796415,0.15232558139534882,158,131,27,1431,1669,67,3
A1,275,7.0,1.6,0.8291139240506329,0.08386683738796415,0.15232558139534882,158,131,27,1431,1669,67,3
A1,275,7.0,2.1,0.8291139240506329,0.08386683738796415,0.15232558139534882,158,131,27,1431,1669,67,3
A1,275,7.0,2.6,0.8291139240506329,0.08386683738796415,0.15232558139534882,158,131,27,1431,1669,67,3
A1,275,7.0,3.1,0.8280254777070064,0.08327994875080078,0.15133876600698487,157,130,27,1431,1669,67,3
A1,275,7.0,3.6,0.8269230769230769,0.08263933376041,0.15026208503203262,156,129,27,1432,1669,67,3
A1,275,7.0,4.1,0.8258064516129032,0.0816847479259732,0.148664343786295,155,128,27,1439,1669,67,3
