benchmark,window,min_threshold,sensitivity,precision,recall,f1,detected,tp,fp,fn,label_count,series_count,tolerance
A4,350,7.0,9.01,1.0,0.0009578544061302681,0.0019138755980861245,1,1,0,1043,1044,100,3
A4,350,7.0,11.01,1.0,0.0009578544061302681,0.0019138755980861245,1,1,0,1043,1044,100,3
A4,350,7.0,13.01,1.0,0.0009578544061302681,0.0019138755980861245,1,1,0,1043,1044,100,3
A4,350,7.0,15.01,1.0,0.0009578544061302681,0.0019138755980861245,1,1,0,1043,1044,100,3
A4,350,10.0,1.01,1.0,0.0009578544061302681,0.0019138755980861245,1,1,0,1043,1044,100,3
A4,350,10.0,3.01,1.0,0.0009578544061302681,0.0019138755980861245,1,1,0,1043,1044,100,3
A4,350,10.0,5.01,1.0,0.0009578544061302681,0.0019138755980861245,1,1,0,1043,1044,100,3
A4,350,10.0,7.01,1.0,0.0009578544061302681,0.0019138755980861245,1,1,0,1043,1044,100,3
A4,350,10.0,9.01,1.0,0.0009578544061302681,0.0019138755980861245,1,1,0,1043,1044,100,3
A4,350,10.0,11.01,1.0,0.0009578544061302681,0.0019138755980861245,1,1,0,1043,1044,100,3
A4,350,10.0,13.01,1.0,0.0009578544061302681,0.0019138755980861245,1,1,0,1043,1044,100,3
A4,350,10.0,15.01,1.0,0.0009578544061302681,0.0019138755980861245,1,1,0,1043,1044,100,3
A4,375,1.0,1.01,0.05741313809847284,0.8844961240310077,0.10782715524369788,39747,2282,37465,298,1044,100,3
A4,375,1.0,3.01,0.4427570093457944,0.35721017907634306,0.3954094940010433,856,379,477,682,1044,100,3
A4,375,1.0,5.01,0.6028368794326241,0.08133971291866028,0.14333895446880268,141,85,56,960,1044,100,3
A4,375,1.0,7.01,0.3888888888888889,0.0066857688634192934,0.013145539906103286,18,7,11,1040,1044,100,3
A4,375,1.0,9.01,0.5714285714285714,0.0038240917782026767,0.007597340930674264,7,4,3,1042,1044,100,3
A4,375,1.0,11.01,1.0,0.0019138755980861245,0.0038204393505253107,2,2,0,1043,1044,100,3
A4,375,1.0,13.01,1.0,0.0019138755980861245,0.0038204393505253107,2,2,0,1043,1044,100,3
A4,375,1.0,15.01,1.0,0.0009578544061302681,0.0019138755980861245,1,1,0,1043,1044,100,3
A4,375,4.0,1.01,0.42,0.06028708133971292,0.10543933054393306,150,63,87,982,1044,100,3
A4,375,4.0,3.01,0.5344827586206896,0.05933014354066986,0.10680447889750215,116,62,54,983,1044,100,3
A4,375,4.0,5.01,0.6166666666666667,0.0354066985645933,0.0669683257918552,60,37,23,1008,1044,100,3
A4,375,4.0,7.01,0.6,0.0057306590257879654,0.011352885525070956,10,6,4,1041,1044,100,3
A4,375,4.0,9.01,0.5714285714285714,0.0038240917782026767,0.007597340930674264,7,4,3,1042,1044,100,3
A4,375,4.0,11.01,1.0,0.0019138755980861245,0.0038204393505253107,2,2,0,1043,1044,100,3
A4,375,4.0,13.01,1.0,0.0019138755980861245,0.0038204393505253107,2,2,0,1043,1044,100,3
A4,375,4.0,15.01,1.0,0.0009578544061302681,0.0019138755980861245,1,1,0,1043,1044,100,3
A4,375,7.0,1.01,0.5,0.0028735632183908046,0.005714285714285714,6,3,3,1041,1044,100,3
A4,375,7.0,3.01,0.5,0.0028735632183908046,0.005714285714285714,6,3,3,1041,1044,100,3
A4,375,7.0,5.01,0.3333333333333333,0.0009578544061302681,0.0019102196752626551,3,1,2,1043,1044,100,3
A4,375,7.0,7.01,1.0,0.0009578544061302681,0.0019138755980861245,1,1,0,1043,1044,100,3
A4,375,7.0,9.01,1.0,0.0009578544061302681,0.0019138755980861245,1,1,0,1043,1044,100,3
A4,375,7.0,11.01,1.0,0.0009578544061302681,0.0019138755980861245,1,1,0,1043,1044,100,3
A4,375,7.0,13.01,1.0,0.0009578544061302681,0.0019138755980861245,1,1,0,1043,1044,100,3
A4,375,7.0,15.01,1.0,0.0009578544061302681,0.0019138755980861245,1,1,0,1043,1044,100,3
A4,375,10.0,1.01,1.0,0.0009578544061302681,0.0019138755980861245,1,1,0,1043,1044,100,3
A4,375,10.0,3.01,1.0,0.0009578544061302681,0.0019138755980861245,1,1,0,1043,1044,100,3
A4,375,10.0,5.01,1.0,0.0009578544061302681,0.0019138755980861245,1,1,0,1043,1044,100,3
A4,375,10.0,7.01,1.0,0.0009578544061302681,0.0019138755980861245,1,1,0,1043,1044,100,3
A4,375,10.0,9.01,1.0,0.0009578544061302681,0.0019138755980861245,1,1,0,1043,1044,100,3
A4,375,10.0,11.01,1.0,0.0009578544061302681,0.0019138755980861245,1,1,0,1043,1044,100,3
A4,375,10.0,13.01,1.0,0.0009578544061302681,0.0019138755980861245,1,1,0,1043,1044,100,3
A4,375,10.0,15.01,1.0,0.0009578544061302681,0.0019138755980861245,1,1,0,1043,1044,100,3
A4,400,1.0,1.01,0.05697782934396045,0.8793304787855196,0.10702103467879477,39647,2259,37388,310,1044,100,3
A4,400,1.0,3.01,0.4154200230149597,0.34056603773584904,0.3742871954380508,869,361,508,699,1044,100,3
A4,400,1.0,5.01,0.54421768707483,0.07655502392344497,0.1342281879194631,147,80,67,965,1044,100,3
A4,400,1.0,7.01,0.5833333333333334,0.0066857688634192934,0.013220018885741265,12,7,5,1040,1044,100,3
A4,400,1.0,9.01,0.5714285714285714,0.0038240917782026767,0.007597340930674264,7,4,3,1042,1044,100,3
A4,400,1.0,11.01,1.0,0.0019138755980861245,0.0038204393505253107,2,2,0,1043,1044,100,3
A4,400,1.0,13.01,1.0,0.0019138755980861245,0.0038204393505253107,2,2,0,1043,1044,100,3
A4,400,1.0,15.01,1.0,0.0009578544061302681,0.0019138755980861245,1,1,0,1043,1044,100,3
A4,400,4.0,1.01,0.4452054794520548,0.06220095693779904,0.109151973131822,146,65,81,980,1044,100,3
A4,400,4.0,3.01,0.5423728813559322,0.06124401913875598,0.11006018916595013,118,64,54,981,1044,100,3
A4,400,4.0,5.01,0.5967741935483871,0.0354066985645933,0.06684733514001806,62,37,25,1008,1044,100,3
A4,400,4.0,7.01,0.6,0.0057306590257879654,0.011352885525070956,10,6,4,1041,1044,100,3
A4,400,4.0,9.01,0.5714285714285714,0.0038240917782026767,0.007597340930674264,7,4,3,1042,1044,100,3
A4,400,4.0,11.01,1.0,0.0019138755980861245,0.0038204393505253107,2,2,0,1043,1044,100,3
A4,400,4.0,13.01,1.0,0.0019138755980861245,0.0038204393505253107,2,2,0,1043,1044,100,3
A4,400,4.0,15.01,1.0,0.0009578544061302681,0.0019138755980861245,1,1,0,1043,1044,100,3
A4,400,7.0,1.01,0.5,0.0019157088122605363,0.003816793893129771,4,2,2,1042,1044,100,3
A4,400,7.0,3.01,0.5,0.0019157088122605363,0.003816793893129771,4,2,2,1042,1044,100,3
A4,400,7.0,5.01,0.5,0.0009578544061302681,0.0019120458891013384,2,1,1,1043,1044,100,3
A4,400,7.0,7.01,1.0,0.0009578544061302681,0.0019138755980861245,1,1,0,1043,1044,100,3
A4,400,7.0,9.01,1.0,0.0009578544061302681,0.0019138755980861245,1,1,0,1043,1044,100,3
A4,400,7.0,11.01,1.0,0.0009578544061302681,0.0019138755980861245,1,1,0,1043,1044,100,3
A4,400,7.0,13.01,1.0,0.0009578544061302681,0.0019138755980861245,1,1,0,1043,1044,100,3
A4,400,7.0,15.01,1.0,0.0009578544061302681,0.0019138755980861245,1,1,0,1043,1044,100,3
A4,400,10.0,1.01,0.0,0.0,0.0,0,0,0,1044,1044,100,3
A4,400,10.0,3.01,0.0,0.0,0.0,0,0,0,1044,1044,100,3
A4,400,10.0,5.01,0.0,0.0,0.0,0,0,0,1044,1044,100,3
A4,400,10.0,7.01,0.0,0.0,0.0,0,0,0,1044,1044,100,3
A4,400,10.0,9.01,0.0,0.0,0.0,0,0,0,1044,1044,100,3
A4,400,10.0,11.01,0.0,0.0,0.0,0,0,0,1044,1044,100,3
A4,400,10.0,13.01,0.0,0.0,0.0,0,0,0,1044,1044,100,3
A4,400,10.0,15.01,0.0,0.0,0.0,0,0,0,1044,1044,100,3
