benchmark,window,min_threshold,sensitivity,precision,recall,f1,detected,tp,fp,fn,label_count,series_count,tolerance
A2,300,3.0,6.01,1.0,0.607940446650124,0.7561728395061728,245,245,0,158,466,100,3
A2,300,3.0,6.51,1.0,0.57356608478803,0.7290015847860539,230,230,0,171,466,100,3
A2,300,3.0,7.01,1.0,0.518796992481203,0.6831683168316832,207,207,0,192,466,100,3
A2,300,3.0,7.51,1.0,0.49747474747474746,0.6644182124789207,197,197,0,199,466,100,3
A2,300,3.0,8.01,1.0,0.45363408521303256,0.6241379310344828,181,181,0,218,466,100,3
A2,300,3.0,8.51,1.0,0.4079601990049751,0.5795053003533569,164,164,0,238,466,100,3
A2,300,3.0,9.01,1.0,0.38461538461538464,0.5555555555555556,155,155,0,248,466,100,3
A2,300,3.0,9.51,1.0,0.35960591133004927,0.5289855072463767,146,146,0,260,466,100,3
A2,300,3.0,10.01,1.0,0.324455205811138,0.489945155393053,134,134,0,279,466,100,3
A2,300,4.0,3.01,1.0,0.6046511627906976,0.7536231884057971,260,260,0,170,466,100,3
A2,300,4.0,3.51,1.0,0.6046511627906976,0.7536231884057971,260,260,0,170,466,100,3
A2,300,4.0,4.01,1.0,0.602803738317757,0.7521865889212829,258,258,0,170,466,100,3
A2,300,4.0,4.51,1.0,0.5971563981042654,0.7477744807121661,252,252,0,170,466,100,3
A2,300,4.0,5.01,1.0,0.580568720379147,0.7346326836581709,245,245,0,177,466,100,3
A2,300,4.0,5.51,1.0,0.5580246913580247,0.716323296354992,226,226,0,179,466,100,3
A2,300,4.0,6.01,1.0,0.5406091370558376,0.7018121911037891,213,213,0,181,466,100,3
A2,300,4.0,6.51,1.0,0.5256410256410257,0.689075630252101,205,205,0,185,466,100,3
A2,300,4.0,7.01,1.0,0.49226804123711343,0.6597582037996546,191,191,0,197,466,100,3
A2,300,4.0,7.51,1.0,0.47668393782383417,0.6456140350877193,184,184,0,202,466,100,3
A2,300,4.0,8.01,1.0,0.4362244897959184,0.6074600355239786,171,171,0,221,466,100,3
A2,300,4.0,8.51,1.0,0.39593908629441626,0.5672727272727273,156,156,0,238,466,100,3
A2,300,4.0,9.01,1.0,0.37531486146095716,0.5457875457875457,149,149,0,248,466,100,3
A2,300,4.0,9.51,1.0,0.35323383084577115,0.5220588235294118,142,142,0,260,466,100,3
A2,300,4.0,10.01,1.0,0.3195121951219512,0.4842883548983364,131,131,0,279,466,100,3
A2,300,5.0,3.01,1.0,0.5121359223300971,0.6773675762439808,211,211,0,201,466,100,3
A2,300,5.0,3.51,1.0,0.5121359223300971,0.6773675762439808,211,211,0,201,466,100,3
A2,300,5.0,4.01,1.0,0.5109489051094891,0.6763285024154589,210,210,0,201,466,100,3
A2,300,5.0,4.51,1.0,0.5073529411764706,0.673170731707317,207,207,0,201,466,100,3
A2,300,5.0,5.01,1.0,0.5036855036855037,0.6699346405228758,205,205,0,202,466,100,3
A2,300,5.0,5.51,1.0,0.4835443037974684,0.6518771331058021,191,191,0,204,466,100,3
A2,300,5.0,6.01,1.0,0.4649350649350649,0.6347517730496454,179,179,0,206,466,100,3
A2,300,5.0,6.51,1.0,0.450261780104712,0.6209386281588448,172,172,0,210,466,100,3
A2,300,5.0,7.01,1.0,0.42480211081794195,0.5962962962962962,161,161,0,218,466,100,3
A2,300,5.0,7.51,1.0,0.40848806366047746,0.5800376647834274,154,154,0,223,466,100,3
A2,300,5.0,8.01,1.0,0.3779527559055118,0.5485714285714286,144,144,0,237,466,100,3
A2,300,5.0,8.51,1.0,0.3463541666666667,0.5145067698259188,133,133,0,251,466,100,3
A2,300,5.0,9.01,1.0,0.327319587628866,0.49320388349514566,127,127,0,261,466,100,3
A2,300,5.0,9.51,1.0,0.30710659898477155,0.46990291262135914,121,121,0,273,466,100,3
A2,300,5.0,10.01,1.0,0.28,0.43750000000000006,112,112,0,288,466,100,3
A2,300,6.0,3.01,1.0,0.3746898263027295,0.5451263537906137,151,151,0,252,466,100,3
A2,300,6.0,3.51,1.0,0.3746898263027295,0.5451263537906137,151,151,0,252,466,100,3
A2,300,6.0,4.01,1.0,0.3746898263027295,0.5451263537906137,151,151,0,252,466,100,3
A2,300,6.0,4.51,1.0,0.37,0.5401459854014599,148,148,0,252,466,100,3
A2,300,6.0,5.01,1.0,0.3684210526315789,0.5384615384615384,147,147,0,252,466,100,3
A2,300,6.0,5.51,1.0,0.35714285714285715,0.5263157894736842,140,140,0,252,466,100,3
A2,300,6.0,6.01,1.0,0.34545454545454546,0.5135135135135135,133,133,0,252,466,100,3
A2,300,6.0,6.51,1.0,0.3385416666666667,0.5058365758754864,130,130,0,254,466,100,3
A2,300,6.0,7.01,1.0,0.32114882506527415,0.48616600790513836,123,123,0,260,466,100,3
A2,300,6.0,7.51,1.0,0.31151832460732987,0.4750499001996008,119,119,0,263,466,100,3
A2,300,6.0,8.01,1.0,0.29198966408268734,0.452,113,113,0,274,466,100,3
A2,300,6.0,8.51,1.0,0.26735218508997427,0.42190669371196754,104,104,0,285,466,100,3
A2,300,6.0,9.01,1.0,0.25831202046035806,0.410569105691057,101,101,0,290,466,100,3
A2,300,6.0,9.51,1.0,0.23929471032745592,0.3861788617886179,95,95,0,302,466,100,3
A2,300,6.0,10.01,1.0,0.2275,0.37067209775967414,91,91,0,309,466,100,3
A2,300,7.0,3.01,1.0,0.2918781725888325,0.4518664047151277,115,115,0,279,466,100,3
A2,300,7.0,3.51,1.0,0.2918781725888325,0.4518664047151277,115,115,0,279,466,100,3
A2,300,7.0,4.01,1.0,0.2918781725888325,0.4518664047151277,115,115,0,279,466,100,3
A2,300,7.0,4.51,1.0,0.2900763358778626,0.4497041420118343,114,114,0,279,466,100,3
A2,300,7.0,5.01,1.0,0.2900763358778626,0.4497041420118343,114,114,0,279,466,100,3
A2,300,7.0,5.51,1.0,0.2809278350515464,0.43863179074446684,109,109,0,279,466,100,3
A2,300,7.0,6.01,1.0,0.27154046997389036,0.42710472279260786,104,104,0,279,466,100,3
A2,300,7.0,6.51,1.0,0.2696335078534031,0.4247422680412371,103,103,0,279,466,100,3
A2,300,7.0,7.01,1.0,0.2559366754617414,0.40756302521008403,97,97,0,282,466,100,3
A2,300,7.0,7.51,1.0,0.24538258575197888,0.3940677966101695,93,93,0,286,466,100,3
A2,300,7.0,8.01,1.0,0.23237597911227154,0.3771186440677966,89,89,0,294,466,100,3
A2,300,7.0,8.51,1.0,0.20460358056265984,0.33970276008492567,80,80,0,311,466,100,3
A2,300,7.0,9.01,1.0,0.19796954314720813,0.3305084745762712,78,78,0,316,466,100,3
A2,300,7.0,9.51,1.0,0.1889168765743073,0.31779661016949157,75,75,0,322,466,100,3
A2,300,7.0,10.01,1.0,0.1761786600496278,0.29957805907172996,71,71,0,332,466,100,3
A2,325,2.0,3.01,0.9440389294403893,0.8308351177730193,0.8838268792710706,411,388,23,79,466,100,3
A2,325,2.0,3.51,0.9841269841269841,0.8,0.8825622775800712,378,372,6,93,466,100,3
A2,325,2.0,4.01,0.9971590909090909,0.7597402597402597,0.8624078624078624,352,351,1,111,466,100,3
A2,325,2.0,4.51,1.0,0.7315436241610739,0.8449612403100776,327,327,0,120,466,100,3
A2,325,2.0,5.01,1.0,0.6840909090909091,0.8124156545209177,301,301,0,139,466,100,3
A2,325,2.0,5.51,1.0,0.6533018867924528,0.7902995720399429,277,277,0,147,466,100,3
A2,325,2.0,6.01,1.0,0.6146341463414634,0.7613293051359517,252,252,0,158,466,100,3
A2,325,2.0,6.51,1.0,0.5651105651105651,0.7221350078492935,230,230,0,177,466,100,3
A2,325,2.0,7.01,1.0,0.5235732009925558,0.6872964169381107,211,211,0,192,466,100,3
A2,325,2.0,7.51,1.0,0.4873096446700508,0.6552901023890785,192,192,0,202,466,100,3
A2,325,2.0,8.01,1.0,0.42857142857142855,0.6,174,174,0,232,466,100,3
A2,325,2.0,8.51,1.0,0.4049382716049383,0.5764499121265377,164,164,0,241,466,100,3
A2,325,2.0,9.01,1.0,0.36585365853658536,0.5357142857142857,150,150,0,260,466,100,3
A2,325,2.0,9.51,1.0,0.34541062801932365,0.5134649910233393,143,143,0,271,466,100,3
A2,325,2.0,10.01,1.0,0.3179611650485437,0.4825046040515654,131,131,0,281,466,100,3
A2,325,3.0,3.01,1.0,0.7197309417040358,0.8370273794002607,321,321,0,125,466,100,3
A2,325,3.0,3.51,1.0,0.7184684684684685,0.8361730013106159,319,319,0,125,466,100,3
A2,325,3.0,4.01,1.0,0.7042889390519187,0.8264900662251655,312,312,0,131,466,100,3
A2,325,3.0,4.51,1.0,0.6926605504587156,0.8184281842818428,302,302,0,134,466,100,3
A2,325,3.0,5.01,1.0,0.6697674418604651,0.8022284122562674,288,288,0,142,466,100,3
A2,325,3.0,5.51,1.0,0.6394230769230769,0.7800586510263929,266,266,0,150,466,100,3
A2,325,3.0,6.01,1.0,0.6039603960396039,0.7530864197530863,244,244,0,160,466,100,3
A2,325,3.0,6.51,1.0,0.562962962962963,0.7203791469194314,228,228,0,177,466,100,3
A2,325,3.0,7.01,1.0,0.5235732009925558,0.6872964169381107,211,211,0,192,466,100,3
A2,325,3.0,7.51,1.0,0.4873096446700508,0.6552901023890785,192,192,0,202,466,100,3
A2,325,3.0,8.01,1.0,0.42857142857142855,0.6,174,174,0,232,466,100,3
A2,325,3.0,8.51,1.0,0.4049382716049383,0.5764499121265377,164,164,0,241,466,100,3
A2,325,3.0,9.01,1.0,0.36585365853658536,0.5357142857142857,150,150,0,260,466,100,3
A2,325,3.0,9.51,1.0,0.34541062801932365,0.5134649910233393,143,143,0,271,466,100,3
A2,325,3.0,10.01,1.0,0.3179611650485437,0.4825046040515654,131,131,0,281,466,100,3
A2,325,4.0,3.01,1.0,0.6064814814814815,0.7550432276657061,262,262,0,170,466,100,3
A2,325,4.0,3.51,1.0,0.605568445475638,0.7543352601156069,261,261,0,170,466,100,3
A2,325,4.0,4.01,1.0,0.6046511627906976,0.7536231884057971,260,260,0,170,466,100,3
A2,325,4.0,4.51,1.0,0.5981087470449172,0.7485207100591715,253,253,0,170,466,100,3
A2,325,4.0,5.01,1.0,0.5785714285714286,0.7330316742081447,243,243,0,177,466,100,3
A2,325,4.0,5.51,1.0,0.5591133004926109,0.7172195892575041,227,227,0,179,466,100,3
A2,325,4.0,6.01,1.0,0.5390428211586902,0.7004909983633388,214,214,0,183,466,100,3
A2,325,4.0,6.51,1.0,0.5152284263959391,0.680067001675042,203,203,0,191,466,100,3
A2,325,4.0,7.01,1.0,0.49489795918367346,0.6621160409556314,194,194,0,198,466,100,3
A2,325,4.0,7.51,1.0,0.46511627906976744,0.6349206349206349,180,180,0,207,466,100,3
A2,325,4.0,8.01,1.0,0.4156171284634761,0.5871886120996442,165,165,0,232,466,100,3
A2,325,4.0,8.51,1.0,0.3944723618090452,0.5657657657657658,157,157,0,241,466,100,3
A2,325,4.0,9.01,1.0,0.35802469135802467,0.5272727272727272,145,145,0,260,466,100,3
A2,325,4.0,9.51,1.0,0.3374083129584352,0.5045703839122486,138,138,0,271,466,100,3
A2,325,4.0,10.01,1.0,0.3112745098039216,0.47476635514018695,127,127,0,281,466,100,3
A2,325,5.0,3.01,1.0,0.5192307692307693,0.6835443037974684,216,216,0,200,466,100,3
A2,325,5.0,3.51,1.0,0.5192307692307693,0.6835443037974684,216,216,0,200,466,100,3
A2,325,5.0,4.01,1.0,0.5180722891566265,0.6825396825396826,215,215,0,200,466,100,3
A2,325,5.0,4.51,1.0,0.5157384987893463,0.6805111821086263,213,213,0,200,466,100,3
A2,325,5.0,5.01,1.0,0.5073529411764706,0.673170731707317,207,207,0,201,466,100,3
A2,325,5.0,5.51,1.0,0.4925,0.6599664991624791,197,197,0,203,466,100,3
A2,325,5.0,6.01,1.0,0.4719387755102041,0.6412478336221837,185,185,0,207,466,100,3
A2,325,5.0,6.51,1.0,0.45012787723785164,0.6208112874779541,176,176,0,215,466,100,3
A2,325,5.0,7.01,1.0,0.43669250645994834,0.6079136690647482,169,169,0,218,466,100,3
A2,325,5.0,7.51,1.0,0.40575916230366493,0.5772811918063315,155,155,0,227,466,100,3
A2,325,5.0,8.01,1.0,0.3647959183673469,0.5345794392523364,143,143,0,249,466,100,3
A2,325,5.0,8.51,1.0,0.356234096692112,0.525328330206379,140,140,0,253,466,100,3
A2,325,5.0,9.01,1.0,0.32,0.48484848484848486,128,128,0,272,466,100,3
A2,325,5.0,9.51,1.0,0.3034825870646766,0.46564885496183206,122,122,0,280,466,100,3
A2,325,5.0,10.01,1.0,0.28428927680798005,0.4427184466019417,114,114,0,287,466,100,3
A2,325,6.0,3.01,1.0,0.3768844221105528,0.5474452554744526,150,150,0,248,466,100,3
A2,325,6.0,3.51,1.0,0.3768844221105528,0.5474452554744526,150,150,0,248,466,100,3
A2,325,6.0,4.01,1.0,0.3768844221105528,0.5474452554744526,150,150,0,248,466,100,3
A2,325,6.0,4.51,1.0,0.37531486146095716,0.5457875457875457,149,149,0,248,466,100,3
A2,325,6.0,5.01,1.0,0.37055837563451777,0.5407407407407407,146,146,0,248,466,100,3
A2,325,6.0,5.51,1.0,0.3641025641025641,0.5338345864661653,142,142,0,248,466,100,3
A2,325,6.0,6.01,1.0,0.35584415584415585,0.524904214559387,137,137,0,248,466,100,3
A2,325,6.0,6.51,1.0,0.3385012919896641,0.5057915057915058,131,131,0,256,466,100,3
A2,325,6.0,7.01,1.0,0.3289817232375979,0.49508840864440073,126,126,0,257,466,100,3
A2,325,6.0,7.51,1.0,0.3036649214659686,0.465863453815261,116,116,0,266,466,100,3
A2,325,6.0,8.01,1.0,0.28205128205128205,0.44000000000000006,110,110,0,280,466,100,3
A2,325,6.0,8.51,1.0,0.2755102040816326,0.43199999999999994,108,108,0,284,466,100,3
A2,325,6.0,9.01,1.0,0.25316455696202533,0.4040404040404041,100,100,0,295,466,100,3
A2,325,6.0,9.51,1.0,0.23869346733668342,0.385395537525355,95,95,0,303,466,100,3
A2,325,6.0,10.01,1.0,0.22588832487309646,0.36853002070393376,89,89,0,305,466,100,3
A2,325,7.0,3.01,1.0,0.288265306122449,0.4475247524752476,113,113,0,279,466,100,3
A2,325,7.0,3.51,1.0,0.288265306122449,0.4475247524752476,113,113,0,279,466,100,3
A2,325,7.0,4.01,1.0,0.288265306122449,0.4475247524752476,113,113,0,279,466,100,3
A2,325,7.0,4.51,1.0,0.288265306122449,0.4475247524752476,113,113,0,279,466,100,3
A2,325,7.0,5.01,1.0,0.2864450127877238,0.4453280318091451,112,112,0,279,466,100,3
A2,325,7.0,5.51,1.0,0.2827763496143959,0.44088176352705416,110,110,0,279,466,100,3
A2,325,7.0,6.01,1.0,0.2772020725388601,0.43407707910750504,107,107,0,279,466,100,3
A2,325,7.0,6.51,1.0,0.2694300518134715,0.42448979591836733,104,104,0,282,466,100,3
A2,325,7.0,7.01,1.0,0.2591623036649215,0.41164241164241167,99,99,0,283,466,100,3
A2,325,7.0,7.51,1.0,0.2349869451697128,0.38054968287526425,90,90,0,293,466,100,3
A2,325,7.0,8.01,1.0,0.2185089974293059,0.3586497890295358,85,85,0,304,466,100,3
A2,325,7.0,8.51,1.0,0.20865139949109415,0.3452631578947369,82,82,0,311,466,100,3
A2,325,7.0,9.01,1.0,0.19298245614035087,0.3235294117647059,77,77,0,322,466,100,3
A2,325,7.0,9.51,1.0,0.18453865336658354,0.311578947368421,74,74,0,327,466,100,3
A2,325,7.0,10.01,1.0,0.17955112219451372,0.3044397463002114,72,72,0,329,466,100,3
A2,350,2.0,3.01,0.9447115384615384,0.8326271186440678,0.8851351351351352,416,393,23,79,466,100,3
A2,350,2.0,3.51,0.976063829787234,0.7926565874730022,0.8748510131108462,376,367,9,96,466,100,3
A2,350,2.0,4.01,1.0,0.7631578947368421,0.8656716417910448,348,348,0,108,466,100,3
A2,350,2.0,4.51,1.0,0.7303370786516854,0.8441558441558442,325,325,0,120,466,100,3
A2,350,2.0,5.01,1.0,0.6940639269406392,0.8194070080862533,304,304,0,134,466,100,3
A2,350,2.0,5.51,1.0,0.6445497630331753,0.7838616714697406,272,272,0,150,466,100,3
A2,350,2.0,6.01,1.0,0.5936739659367397,0.7450381679389313,244,244,0,167,466,100,3
A2,350,2.0,6.51,1.0,0.5577395577395577,0.7160883280757098,227,227,0,180,466,100,3
A2,350,2.0,7.01,1.0,0.52,0.6842105263157895,208,208,0,192,466,100,3
A2,350,2.0,7.51,1.0,0.4688279301745636,0.6383701188455008,188,188,0,213,466,100,3
A2,350,2.0,8.01,1.0,0.42574257425742573,0.5972222222222222,172,172,0,232,466,100,3
A2,350,2.0,8.51,1.0,0.3946078431372549,0.5659050966608085,161,161,0,247,466,100,3
A2,350,2.0,9.01,1.0,0.35853658536585364,0.5278276481149012,147,147,0,263,466,100,3
A2,350,2.0,9.51,1.0,0.3333333333333333,0.5,137,137,0,274,466,100,3
A2,350,2.0,10.01,1.0,0.3076923076923077,0.47058823529411764,128,128,0,288,466,100,3
A2,350,3.0,3.01,1.0,0.7222222222222222,0.8387096774193548,325,325,0,125,466,100,3
A2,350,3.0,3.51,1.0,0.7203579418344519,0.8374512353706112,322,322,0,125,466,100,3
A2,350,3.0,4.01,1.0,0.7077625570776256,0.8288770053475936,310,310,0,128,466,100,3
A2,350,3.0,4.51,1.0,0.6857798165137615,0.8136054421768707,299,299,0,137,466,100,3
A2,350,3.0,5.01,1.0,0.6589861751152074,0.7944444444444445,286,286,0,148,466,100,3
A2,350,3.0,5.51,1.0,0.6306954436450839,0.7735294117647058,263,263,0,154,466,100,3
A2,350,3.0,6.01,1.0,0.5853658536585366,0.7384615384615384,240,240,0,170,466,100,3
A2,350,3.0,6.51,1.0,0.5514705882352942,0.7109004739336493,225,225,0,183,466,100,3
A2,350,3.0,7.01,1.0,0.5149253731343284,0.6798029556650247,207,207,0,195,466,100,3
A2,350,3.0,7.51,1.0,0.4688279301745636,0.6383701188455008,188,188,0,213,466,100,3
A2,350,3.0,8.01,1.0,0.42574257425742573,0.5972222222222222,172,172,0,232,466,100,3
A2,350,3.0,8.51,1.0,0.3946078431372549,0.5659050966608085,161,161,0,247,466,100,3
A2,350,3.0,9.01,1.0,0.35853658536585364,0.5278276481149012,147,147,0,263,466,100,3
A2,350,3.0,9.51,1.0,0.3333333333333333,0.5,137,137,0,274,466,100,3
A2,350,3.0,10.01,1.0,0.3076923076923077,0.47058823529411764,128,128,0,288,466,100,3
A2,350,4.0,3.01,1.0,0.6073903002309469,0.7557471264367815,263,263,0,170,466,100,3
A2,350,4.0,3.51,1.0,0.6064814814814815,0.7550432276657061,262,262,0,170,466,100,3
A2,350,4.0,4.01,1.0,0.6037296037296037,0.752906976744186,259,259,0,170,466,100,3
A2,350,4.0,4.51,1.0,0.5990566037735849,0.7492625368731564,254,254,0,170,466,100,3
A2,350,4.0,5.01,1.0,0.5758293838862559,0.7308270676691729,243,243,0,179,466,100,3
A2,350,4.0,5.51,1.0,0.5591133004926109,0.7172195892575041,227,227,0,179,466,100,3
A2,350,4.0,6.01,1.0,0.5275,0.690671031096563,211,211,0,189,466,100,3
A2,350,4.0,6.51,1.0,0.5138539042821159,0.6788685524126455,204,204,0,193,466,100,3
A2,350,4.0,7.01,1.0,0.4872448979591837,0.6552315608919382,191,191,0,201,466,100,3
A2,350,4.0,7.51,1.0,0.44416243654822335,0.6151142355008787,175,175,0,219,466,100,3
A2,350,4.0,8.01,1.0,0.41265822784810124,0.5842293906810035,163,163,0,232,466,100,3
A2,350,4.0,8.51,1.0,0.38403990024937656,0.554954954954955,154,154,0,247,466,100,3
A2,350,4.0,9.01,1.0,0.349009900990099,0.5174311926605504,141,141,0,263,466,100,3
A2,350,4.0,9.51,1.0,0.3234567901234568,0.4888059701492537,131,131,0,274,466,100,3
A2,350,4.0,10.01,1.0,0.2975609756097561,0.45864661654135336,122,122,0,288,466,100,3
A2,350,5.0,3.01,1.0,0.5178997613365155,0.6823899371069182,217,217,0,202,466,100,3
A2,350,5.0,3.51,1.0,0.5178997613365155,0.6823899371069182,217,217,0,202,466,100,3
A2,350,5.0,4.01,1.0,0.5155875299760192,0.6803797468354431,215,215,0,202,466,100,3
A2,350,5.0,4.51,1.0,0.5144230769230769,0.6793650793650793,214,214,0,202,466,100,3
A2,350,5.0,5.01,1.0,0.5072815533980582,0.6731078904991948,209,209,0,203,466,100,3
A2,350,5.0,5.51,1.0,0.4937655860349127,0.6611018363939899,198,198,0,203,466,100,3
A2,350,5.0,6.01,1.0,0.4621212121212121,0.6321243523316061,183,183,0,213,466,100,3
A2,350,5.0,6.51,1.0,0.4543147208121827,0.62478184991274,179,179,0,215,466,100,3
A2,350,5.0,7.01,1.0,0.4267352185089974,0.5981981981981982,166,166,0,223,466,100,3
A2,350,5.0,7.51,1.0,0.39487179487179486,0.5661764705882353,154,154,0,236,466,100,3
A2,350,5.0,8.01,1.0,0.3647959183673469,0.5345794392523364,143,143,0,249,466,100,3
A2,350,5.0,8.51,1.0,0.3442211055276382,0.5121495327102803,137,137,0,261,466,100,3
A2,350,5.0,9.01,1.0,0.31094527363184077,0.47438330170777987,125,125,0,277,466,100,3
A2,350,5.0,9.51,1.0,0.2932330827067669,0.45348837209302323,117,117,0,282,466,100,3
A2,350,5.0,10.01,1.0,0.2722772277227723,0.42801556420233466,110,110,0,294,466,100,3
A2,350,6.0,3.01,1.0,0.3879093198992443,0.558983666061706,154,154,0,243,466,100,3
A2,350,6.0,3.51,1.0,0.3879093198992443,0.558983666061706,154,154,0,243,466,100,3
A2,350,6.0,4.01,1.0,0.3879093198992443,0.558983666061706,154,154,0,243,466,100,3
A2,350,6.0,4.51,1.0,0.38636363636363635,0.5573770491803279,153,153,0,243,466,100,3
A2,350,6.0,5.01,1.0,0.383248730964467,0.5541284403669725,151,151,0,243,466,100,3
A2,350,6.0,5.51,1.0,0.37532133676092544,0.5457943925233645,146,146,0,243,466,100,3
A2,350,6.0,6.01,1.0,0.35475578406169667,0.5237191650853891,138,138,0,251,466,100,3
A2,350,6.0,6.51,1.0,0.3496143958868895,0.5180952380952382,136,136,0,253,466,100,3
A2,350,6.0,7.01,1.0,0.32727272727272727,0.4931506849315069,126,126,0,259,466,100,3
A2,350,6.0,7.51,1.0,0.30077120822622105,0.4624505928853755,117,117,0,272,466,100,3
A2,350,6.0,8.01,1.0,0.2802056555269923,0.43775100401606426,109,109,0,280,466,100,3
A2,350,6.0,8.51,1.0,0.26262626262626265,0.4160000000000001,104,104,0,292,466,100,3
A2,350,6.0,9.01,1.0,0.2512690355329949,0.4016227180527383,99,99,0,295,466,100,3
A2,350,6.0,9.51,1.0,0.23096446700507614,0.3752577319587629,91,91,0,303,466,100,3
A2,350,6.0,10.01,1.0,0.2141057934508816,0.3526970954356846,85,85,0,312,466,100,3
A2,350,7.0,3.01,1.0,0.28974358974358977,0.44930417495029823,113,113,0,277,466,100,3
A2,350,7.0,3.51,1.0,0.28974358974358977,0.44930417495029823,113,113,0,277,466,100,3
A2,350,7.0,4.01,1.0,0.28974358974358977,0.44930417495029823,113,113,0,277,466,100,3
A2,350,7.0,4.51,1.0,0.28974358974358977,0.44930417495029823,113,113,0,277,466,100,3
A2,350,7.0,5.01,1.0,0.28974358974358977,0.44930417495029823,113,113,0,277,466,100,3
A2,350,7.0,5.51,1.0,0.2842377260981912,0.44265593561368205,110,110,0,277,466,100,3
A2,350,7.0,6.01,1.0,0.27835051546391754,0.435483870967742,108,108,0,280,466,100,3
A2,350,7.0,6.51,1.0,0.27835051546391754,0.435483870967742,108,108,0,280,466,100,3
A2,350,7.0,7.01,1.0,0.2571428571428571,0.40909090909090906,99,99,0,286,466,100,3
A2,350,7.0,7.51,1.0,0.23834196891191708,0.38493723849372385,92,92,0,294,466,100,3
A2,350,7.0,8.01,1.0,0.21994884910485935,0.36058700209643607,86,86,0,305,466,100,3
A2,350,7.0,8.51,1.0,0.20707070707070707,0.3430962343096234,82,82,0,314,466,100,3
A2,350,7.0,9.01,1.0,0.19799498746867167,0.3305439330543933,79,79,0,320,466,100,3
A2,350,7.0,9.51,1.0,0.18204488778054864,0.3080168776371308,73,73,0,328,466,100,3
A2,350,7.0,10.01,1.0,0.16790123456790124,0.2875264270613108,68,68,0,337,466,100,3
A2,375,2.0,3.01,0.9443099273607748,0.826271186440678,0.8813559322033899,413,390,23,82,466,100,3
A2,375,2.0,3.51,0.983739837398374,0.7857142857142857,0.8736462093862816,369,363,6,99,466,100,3
A2,375,2.0,4.01,1.0,0.7713004484304933,0.8708860759493671,344,344,0,102,466,100,3
A2,375,2.0,4.51,1.0,0.7274774774774775,0.8422425032594524,323,323,0,121,466,100,3
A2,375,2.0,5.01,1.0,0.6827586206896552,0.8114754098360656,297,297,0,138,466,100,3
A2,375,2.0,5.51,1.0,0.6264775413711584,0.7703488372093023,265,265,0,158,466,100,3
A2,375,2.0,6.01,1.0,0.5759803921568627,0.7309486780715396,235,235,0,173,466,100,3
A2,375,2.0,6.51,1.0,0.5454545454545454,0.7058823529411764,222,222,0,185,466,100,3
A2,375,2.0,7.01,1.0,0.5112219451371571,0.6765676567656765,205,205,0,196,466,100,3
A2,375,2.0,7.51,1.0,0.44226044226044225,0.6132879045996593,180,180,0,227,466,100,3
A2,375,2.0,8.01,1.0,0.4088669950738916,0.5804195804195804,166,166,0,240,466,100,3
A2,375,2.0,8.51,1.0,0.36764705882352944,0.5376344086021506,150,150,0,258,466,100,3
A2,375,2.0,9.01,1.0,0.35148514851485146,0.5201465201465202,142,142,0,262,466,100,3
A2,375,2.0,9.51,1.0,0.30900243309002434,0.4721189591078067,127,127,0,284,466,100,3
