benchmark,window,min_threshold,sensitivity,precision,recall,f1,detected,tp,fp,fn,label_count,series_count,tolerance
A2,300,1.5,2.21,0.41332194705380015,0.8996282527881041,0.5664131070801638,1171,484,687,54,466,100,3
A2,300,1.5,2.51,0.5865139949109415,0.8831417624521073,0.7048929663608563,786,461,325,61,466,100,3
A2,300,1.5,2.81,0.7215815485996705,0.8690476190476191,0.7884788478847884,607,438,169,66,466,100,3
A2,300,1.5,3.11,0.8559670781893004,0.8524590163934426,0.8542094455852155,486,416,70,72,466,100,3
A2,300,1.5,3.41,0.9047619047619048,0.8193018480492813,0.8599137931034483,441,399,42,88,466,100,3
A2,300,1.5,3.71,0.9451371571072319,0.7978947368421052,0.8652968036529681,401,379,22,96,466,100,3
A2,300,1.5,4.01,0.9784366576819407,0.7773019271948608,0.8663484486873507,371,363,8,104,466,100,3
A2,300,1.5,4.31,0.9885714285714285,0.7440860215053764,0.8490797546012271,350,346,4,119,466,100,3
A2,300,1.5,4.61,0.990909090909091,0.7186813186813187,0.8331210191082803,330,327,3,128,466,100,3
A2,300,1.5,4.91,0.9936708860759493,0.6993318485523385,0.8209150326797385,316,314,2,135,466,100,3
A2,300,1.5,5.21,1.0,0.6696428571428571,0.802139037433155,300,300,0,148,466,100,3
A2,300,1.5,5.51,1.0,0.6488372093023256,0.7870239774330042,279,279,0,151,466,100,3
A2,300,1.5,5.81,1.0,0.6247030878859857,0.7690058479532162,263,263,0,158,466,100,3
A2,300,1.5,6.11,1.0,0.606280193236715,0.7548872180451128,251,251,0,163,466,100,3
A2,300,1.5,6.41,1.0,0.5911330049261084,0.7430340557275542,240,240,0,166,466,100,3
A2,300,2.0,1.01,0.36257309941520466,0.8560157790927022,0.5093896713615023,1197,434,763,73,466,100,3
A2,300,2.0,1.31,0.4165067178502879,0.8560157790927022,0.5603615235635894,1042,434,608,73,466,100,3
A2,300,2.0,1.61,0.5555555555555556,0.8548707753479126,0.6734534064212999,774,430,344,73,466,100,3
A2,300,2.0,1.91,0.6777777777777778,0.854,0.7557522123893806,630,427,203,73,466,100,3
A2,300,2.0,2.21,0.76007326007326,0.8504098360655737,0.8027079303675048,546,415,131,73,466,100,3
A2,300,2.0,2.51,0.8507462686567164,0.84,0.8453389830508475,469,399,70,76,466,100,3
A2,300,2.0,2.81,0.9137529137529138,0.8376068376068376,0.8740245261984393,429,392,37,76,466,100,3
A2,300,2.0,3.11,0.9481481481481482,0.8293736501079914,0.8847926267281105,405,384,21,79,466,100,3
A2,300,2.0,3.41,0.9640102827763496,0.7978723404255319,0.8731082654249126,389,375,14,95,466,100,3
A2,300,2.0,3.71,0.9811320754716981,0.7913043478260869,0.8760529482551143,371,364,7,96,466,100,3
A2,300,2.0,4.01,0.9943019943019943,0.7653508771929824,0.8649318463444858,351,349,2,107,466,100,3
A2,300,2.0,4.31,0.9970326409495549,0.7384615384615385,0.8484848484848485,337,336,1,119,466,100,3
A2,300,2.0,4.61,0.9968847352024922,0.7142857142857143,0.8322496749024708,321,320,1,128,466,100,3
A2,300,2.0,4.91,1.0,0.6952595936794582,0.8202396804260986,308,308,0,135,466,100,3
A2,300,2.0,5.21,1.0,0.665158371040724,0.7989130434782609,294,294,0,148,466,100,3
A2,300,2.0,5.51,1.0,0.6455399061032864,0.7845934379457916,275,275,0,151,466,100,3
A2,300,2.0,5.81,1.0,0.6220095693779905,0.7669616519174042,260,260,0,158,466,100,3
A2,300,2.0,6.11,1.0,0.6034063260340633,0.7526555386949924,248,248,0,163,466,100,3
A2,300,2.0,6.41,1.0,0.5880893300248139,0.7406250000000001,237,237,0,166,466,100,3
A2,300,2.5,1.01,0.7974137931034483,0.7956989247311828,0.7965554359526372,464,370,94,95,466,100,3
A2,300,2.5,1.31,0.8043478260869565,0.7956989247311828,0.8,460,370,90,95,466,100,3
A2,300,2.5,1.61,0.883054892601432,0.7956989247311828,0.83710407239819,419,370,49,95,466,100,3
A2,300,2.5,1.91,0.9225,0.7952586206896551,0.8541666666666667,400,369,31,95,466,100,3
A2,300,2.5,2.21,0.9551451187335093,0.7921225382932167,0.8660287081339714,379,362,17,95,466,100,3
A2,300,2.5,2.51,0.9726027397260274,0.7888888888888889,0.8711656441717791,365,355,10,95,466,100,3
A2,300,2.5,2.81,0.9831932773109243,0.7869955156950673,0.8742216687422167,357,351,6,95,466,100,3
A2,300,2.5,3.11,0.9859154929577465,0.7865168539325843,0.8749999999999999,355,350,5,95,466,100,3
A2,300,2.5,3.41,0.9942363112391931,0.7683741648106904,0.8668341708542714,347,345,2,104,466,100,3
A2,300,2.5,3.71,0.9970674486803519,0.7657657657657657,0.8662420382165604,341,340,1,104,466,100,3
A2,300,2.5,4.01,1.0,0.7505668934240363,0.8575129533678757,331,331,0,110,466,100,3
A2,300,2.5,4.31,1.0,0.7274774774774775,0.8422425032594524,323,323,0,121,466,100,3
A2,300,2.5,4.61,1.0,0.7097505668934241,0.830238726790451,313,313,0,128,466,100,3
A2,300,2.5,4.91,1.0,0.6931818181818182,0.8187919463087248,305,305,0,135,466,100,3
A2,300,2.5,5.21,1.0,0.662870159453303,0.7972602739726028,291,291,0,148,466,100,3
A2,300,2.5,5.51,1.0,0.6438679245283019,0.7833572453371592,273,273,0,151,466,100,3
A2,300,2.5,5.81,1.0,0.619277108433735,0.7648809523809524,257,257,0,158,466,100,3
A2,300,2.5,6.11,1.0,0.6024390243902439,0.7519025875190258,247,247,0,163,466,100,3
A2,300,2.5,6.41,1.0,0.5870646766169154,0.7398119122257053,236,236,0,166,466,100,3
A2,300,3.0,1.01,0.9880952380952381,0.7217391304347827,0.8341708542713568,336,332,4,128,466,100,3
A2,300,3.0,1.31,0.9880952380952381,0.7217391304347827,0.8341708542713568,336,332,4,128,466,100,3
A2,300,3.0,1.61,0.9940119760479041,0.7217391304347827,0.8362720403022671,334,332,2,128,466,100,3
A2,300,3.0,1.91,0.993993993993994,0.7211328976034859,0.8358585858585857,333,331,2,128,466,100,3
A2,300,3.0,2.21,0.9969604863221885,0.7192982456140351,0.8356687898089172,329,328,1,128,466,100,3
A2,300,3.0,2.51,1.0,0.7161862527716186,0.834625322997416,323,323,0,128,466,100,3
A2,300,3.0,2.81,1.0,0.7142857142857143,0.8333333333333333,320,320,0,128,466,100,3
A2,300,3.0,3.11,1.0,0.7142857142857143,0.8333333333333333,320,320,0,128,466,100,3
A2,300,3.0,3.41,1.0,0.7130044843049327,0.8324607329842931,318,318,0,128,466,100,3
A2,300,3.0,3.71,1.0,0.7104072398190046,0.8306878306878307,314,314,0,128,466,100,3
A2,300,3.0,4.01,1.0,0.7029478458049887,0.8255659121171771,310,310,0,131,466,100,3
A2,300,3.0,4.31,1.0,0.6961451247165533,0.8208556149732621,307,307,0,134,466,100,3
A2,300,3.0,4.61,1.0,0.6864988558352403,0.8141112618724559,300,300,0,137,466,100,3
A2,300,3.0,4.91,1.0,0.6681922196796338,0.8010973936899862,292,292,0,145,466,100,3
A2,300,3.0,5.21,1.0,0.6504629629629629,0.788218793828892,281,281,0,151,466,100,3
A2,300,3.0,5.51,1.0,0.6348448687350835,0.7766423357664233,266,266,0,153,466,100,3
A2,300,3.0,5.81,1.0,0.6136919315403423,0.7606060606060605,251,251,0,158,466,100,3
A2,300,3.0,6.11,1.0,0.5965346534653465,0.7472868217054264,241,241,0,163,466,100,3
A2,300,3.0,6.41,1.0,0.5829145728643216,0.7365079365079366,232,232,0,166,466,100,3
A2,300,3.5,1.01,1.0,0.6592920353982301,0.7946666666666666,298,298,0,154,466,100,3
A2,300,3.5,1.31,1.0,0.6592920353982301,0.7946666666666666,298,298,0,154,466,100,3
A2,300,3.5,1.61,1.0,0.6592920353982301,0.7946666666666666,298,298,0,154,466,100,3
A2,300,3.5,1.91,1.0,0.6585365853658537,0.7941176470588235,297,297,0,154,466,100,3
A2,300,3.5,2.21,1.0,0.6570155902004454,0.7930107526881721,295,295,0,154,466,100,3
A2,300,3.5,2.51,1.0,0.65625,0.7924528301886793,294,294,0,154,466,100,3
A2,300,3.5,2.81,1.0,0.6554809843400448,0.7918918918918918,293,293,0,154,466,100,3
A2,300,3.5,3.11,1.0,0.6554809843400448,0.7918918918918918,293,293,0,154,466,100,3
A2,300,3.5,3.41,1.0,0.6547085201793722,0.7913279132791328,292,292,0,154,466,100,3
A2,300,3.5,3.71,1.0,0.6547085201793722,0.7913279132791328,292,292,0,154,466,100,3
A2,300,3.5,4.01,1.0,0.6523702031602708,0.7896174863387978,289,289,0,154,466,100,3
A2,300,3.5,4.31,1.0,0.6507936507936508,0.7884615384615385,287,287,0,154,466,100,3
A2,300,3.5,4.61,1.0,0.6363636363636364,0.7777777777777778,280,280,0,160,466,100,3
A2,300,3.5,4.91,1.0,0.625,0.7692307692307693,275,275,0,165,466,100,3
A2,300,3.5,5.21,1.0,0.6105990783410138,0.7582260371959942,265,265,0,169,466,100,3
A2,300,3.5,5.51,1.0,0.5938242280285035,0.7451564828614009,250,250,0,171,466,100,3
A2,300,3.5,5.81,1.0,0.5790754257907542,0.7334360554699537,238,238,0,173,466,100,3
A2,300,3.5,6.11,1.0,0.5679012345679012,0.7244094488188977,230,230,0,175,466,100,3
A2,300,3.5,6.41,1.0,0.5603015075376885,0.7181964573268922,223,223,0,175,466,100,3
A2,300,4.0,1.01,1.0,0.6046511627906976,0.7536231884057971,260,260,0,170,466,100,3
A2,300,4.0,1.31,1.0,0.6046511627906976,0.7536231884057971,260,260,0,170,466,100,3
A2,300,4.0,1.61,1.0,0.6046511627906976,0.7536231884057971,260,260,0,170,466,100,3
A2,300,4.0,1.91,1.0,0.6046511627906976,0.7536231884057971,260,260,0,170,466,100,3
A2,300,4.0,2.21,1.0,0.6046511627906976,0.7536231884057971,260,260,0,170,466,100,3
A2,300,4.0,2.51,1.0,0.6046511627906976,0.7536231884057971,260,260,0,170,466,100,3
A2,300,4.0,2.81,1.0,0.6046511627906976,0.7536231884057971,260,260,0,170,466,100,3
A2,300,4.0,3.11,1.0,0.6046511627906976,0.7536231884057971,260,260,0,170,466,100,3
A2,300,4.0,3.41,1.0,0.6046511627906976,0.7536231884057971,260,260,0,170,466,100,3
A2,300,4.0,3.71,1.0,0.6046511627906976,0.7536231884057971,260,260,0,170,466,100,3
A2,300,4.0,4.01,1.0,0.602803738317757,0.7521865889212829,258,258,0,170,466,100,3
A2,300,4.0,4.31,1.0,0.6018735362997658,0.7514619883040936,257,257,0,170,466,100,3
A2,300,4.0,4.61,1.0,0.5919811320754716,0.7437037037037038,251,251,0,173,466,100,3
A2,300,4.0,4.91,1.0,0.5839243498817966,0.737313432835821,247,247,0,176,466,100,3
A2,300,4.0,5.21,1.0,0.5755395683453237,0.730593607305936,240,240,0,177,466,100,3
A2,300,4.0,5.51,1.0,0.5580246913580247,0.716323296354992,226,226,0,179,466,100,3
A2,300,4.0,5.81,1.0,0.5452261306532663,0.705691056910569,217,217,0,181,466,100,3
A2,300,4.0,6.11,1.0,0.5343511450381679,0.6965174129353234,210,210,0,183,466,100,3
A2,300,4.0,6.41,1.0,0.5295629820051414,0.692436974789916,206,206,0,183,466,100,3
A2,325,1.0,1.01,0.02437817510061358,0.9932795698924731,0.04758838302530748,30314,739,29575,5,466,100,3
A2,325,1.0,1.31,0.02716723024900092,0.9929775280898876,0.05288749251944943,26024,707,25317,5,466,100,3
A2,325,1.0,1.61,0.03557270468840848,0.9781976744186046,0.0686489519049319,18919,673,18246,15,466,100,3
A2,325,1.0,1.91,0.06070031102638708,0.9587955625990491,0.11417248537459897,9967,605,9362,26,466,100,3
A2,325,1.0,2.21,0.15487735310895606,0.9427083333333334,0.26604605585497304,3506,543,2963,33,466,100,3
A2,325,1.0,2.51,0.305537873965627,0.898876404494382,0.45605700712589076,1571,480,1091,54,466,100,3
A2,325,1.0,2.81,0.5498783454987834,0.8776699029126214,0.6761406133133882,822,452,370,63,466,100,3
A2,325,1.0,3.11,0.7822141560798548,0.862,0.8201712654614652,551,431,120,69,466,100,3
A2,325,1.0,3.41,0.9022222222222223,0.8285714285714286,0.8638297872340427,450,406,44,84,466,100,3
A2,325,1.0,3.71,0.9587378640776699,0.8094262295081968,0.8777777777777779,412,395,17,93,466,100,3
A2,325,1.0,4.01,0.9866666666666667,0.7692307692307693,0.8644859813084113,375,370,5,111,466,100,3
A2,325,1.0,4.31,0.9971428571428571,0.7473233404710921,0.8543451652386781,350,349,1,118,466,100,3
A2,325,1.0,4.61,0.996996996996997,0.7296703296703296,0.8426395939086295,333,332,1,123,466,100,3
A2,325,1.0,4.91,1.0,0.6991150442477876,0.8229166666666666,316,316,0,136,466,100,3
A2,325,1.0,5.21,1.0,0.6801801801801802,0.8096514745308312,302,302,0,142,466,100,3
A2,325,1.0,5.51,1.0,0.6597222222222222,0.7949790794979079,285,285,0,147,466,100,3
A2,325,1.0,5.81,1.0,0.6363636363636364,0.7777777777777778,266,266,0,152,466,100,3
A2,325,1.0,6.11,1.0,0.6057692307692307,0.7544910179640718,252,252,0,164,466,100,3
A2,325,1.0,6.41,1.0,0.576271186440678,0.7311827956989247,238,238,0,175,466,100,3
A2,325,1.5,1.01,0.0782041998551774,0.907563025210084,0.14400000000000002,6905,540,6365,55,466,100,3
A2,325,1.5,1.31,0.10005621135469364,0.9066213921901528,0.1802227472156598,5337,534,4803,55,466,100,3
A2,325,1.5,1.61,0.15561450044208666,0.9056603773584906,0.2655935613682093,3393,528,2865,55,466,100,3
A2,325,1.5,1.91,0.3074608904933815,0.9028268551236749,0.4587073608617594,1662,511,1151,55,466,100,3
A2,325,1.5,2.21,0.45505097312326226,0.8992673992673993,0.6043076923076923,1079,491,588,55,466,100,3
A2,325,1.5,2.51,0.6224627875507442,0.8829174664107485,0.73015873015873,739,460,279,61,466,100,3
A2,325,1.5,2.81,0.7634782608695653,0.8745019920318725,0.8152274837511606,575,439,136,63,466,100,3
A2,325,1.5,3.11,0.8713692946058091,0.8588957055214724,0.8650875386199796,482,420,62,69,466,100,3
A2,325,1.5,3.41,0.9385342789598109,0.8253638253638254,0.8783185840707965,423,397,26,84,466,100,3
A2,325,1.5,3.71,0.9822335025380711,0.80625,0.8855835240274601,394,387,7,93,466,100,3
A2,325,1.5,4.01,0.9945205479452055,0.7658227848101266,0.865315852205006,365,363,2,111,466,100,3
A2,325,1.5,4.31,1.0,0.7445887445887446,0.8535980148883374,344,344,0,118,466,100,3
A2,325,1.5,4.61,1.0,0.7266666666666667,0.8416988416988418,327,327,0,123,466,100,3
A2,325,1.5,4.91,1.0,0.6964285714285714,0.8210526315789474,312,312,0,136,466,100,3
A2,325,1.5,5.21,1.0,0.6772727272727272,0.8075880758807588,298,298,0,142,466,100,3
A2,325,1.5,5.51,1.0,0.6565420560747663,0.7926657263751763,281,281,0,147,466,100,3
A2,325,1.5,5.81,1.0,0.6328502415458938,0.7751479289940828,262,262,0,152,466,100,3
A2,325,1.5,6.11,1.0,0.6019417475728155,0.7515151515151515,248,248,0,164,466,100,3
A2,325,1.5,6.41,1.0,0.573170731707317,0.7286821705426356,235,235,0,175,466,100,3
A2,325,2.0,1.01,0.42322456813819576,0.857976653696498,0.5668380462724936,1042,441,601,73,466,100,3
A2,325,2.0,1.31,0.4861878453038674,0.8576998050682261,0.620592383638928,905,440,465,73,466,100,3
A2,325,2.0,1.61,0.6011004126547456,0.8568627450980392,0.7065481002425222,727,437,290,73,466,100,3
A2,325,2.0,1.91,0.6998394863563403,0.8565815324165029,0.7703180212014136,623,436,187,73,466,100,3
A2,325,2.0,2.21,0.7874306839186691,0.8537074148296593,0.8192307692307692,541,426,115,73,466,100,3
A2,325,2.0,2.51,0.8728448275862069,0.841995841995842,0.8571428571428571,464,405,59,76,466,100,3
A2,325,2.0,2.81,0.9186046511627907,0.8386411889596603,0.8768035516093231,430,395,35,76,466,100,3
A2,325,2.0,3.11,0.9577114427860697,0.8244111349036403,0.8860759493670886,402,385,17,82,466,100,3
A2,325,2.0,3.41,0.9765013054830287,0.8043010752688172,0.8820754716981132,383,374,9,91,466,100,3
A2,325,2.0,3.71,0.9945652173913043,0.7870967741935484,0.8787515006002401,368,366,2,99,466,100,3
A2,325,2.0,4.01,0.9971590909090909,0.7597402597402597,0.8624078624078624,352,351,1,111,466,100,3
A2,325,2.0,4.31,1.0,0.739514348785872,0.850253807106599,335,335,0,118,466,100,3
A2,325,2.0,4.61,1.0,0.722972972972973,0.8392156862745098,321,321,0,123,466,100,3
A2,325,2.0,4.91,1.0,0.6923076923076923,0.8181818181818181,306,306,0,136,466,100,3
A2,325,2.0,5.21,1.0,0.6735632183908046,0.8049450549450549,293,293,0,142,466,100,3
A2,325,2.0,5.51,1.0,0.6533018867924528,0.7902995720399429,277,277,0,147,466,100,3
A2,325,2.0,5.81,1.0,0.6310679611650486,0.7738095238095238,260,260,0,152,466,100,3
A2,325,2.0,6.11,1.0,0.6,0.7499999999999999,246,246,0,164,466,100,3
A2,325,2.0,6.41,1.0,0.571078431372549,0.7269890795631825,233,233,0,175,466,100,3
A2,325,2.5,1.01,0.9075425790754258,0.8073593073593074,0.854524627720504,411,373,38,89,466,100,3
A2,325,2.5,1.31,0.9119804400977995,0.8073593073593074,0.8564867967853041,409,373,36,89,466,100,3
A2,325,2.5,1.61,0.9419191919191919,0.8073593073593074,0.8694638694638696,396,373,23,89,466,100,3
A2,325,2.5,1.91,0.9564102564102565,0.8073593073593074,0.8755868544600939,390,373,17,89,466,100,3
A2,325,2.5,2.21,0.968421052631579,0.8052516411378556,0.8793309438470729,380,368,12,89,466,100,3
A2,325,2.5,2.51,0.9755434782608695,0.7960088691796009,0.8766788766788767,368,359,9,92,466,100,3
A2,325,2.5,2.81,0.9833333333333333,0.7937219730941704,0.8784119106699751,360,354,6,92,466,100,3
A2,325,2.5,3.11,0.9887323943661972,0.7869955156950673,0.8764044943820226,355,351,4,95,466,100,3
A2,325,2.5,3.41,0.994269340974212,0.7745535714285714,0.8707653701380176,349,347,2,101,466,100,3
A2,325,2.5,3.71,1.0,0.7657657657657657,0.8673469387755102,340,340,0,104,466,100,3
A2,325,2.5,4.01,1.0,0.744920993227991,0.8538163001293662,330,330,0,113,466,100,3
A2,325,2.5,4.31,1.0,0.7266514806378133,0.841688654353562,319,319,0,120,466,100,3
A2,325,2.5,4.61,1.0,0.7191780821917808,0.8366533864541833,315,315,0,123,466,100,3
A2,325,2.5,4.91,1.0,0.6894977168949772,0.8162162162162162,302,302,0,136,466,100,3
A2,325,2.5,5.21,1.0,0.6697674418604651,0.8022284122562674,288,288,0,142,466,100,3
A2,325,2.5,5.51,1.0,0.6508313539192399,0.7884892086330935,274,274,0,147,466,100,3
A2,325,2.5,5.81,1.0,0.628361858190709,0.7717717717717717,257,257,0,152,466,100,3
A2,325,2.5,6.11,1.0,0.6,0.7499999999999999,246,246,0,164,466,100,3
A2,325,2.5,6.41,1.0,0.571078431372549,0.7269890795631825,233,233,0,175,466,100,3
A2,325,3.0,1.01,1.0,0.7276688453159041,0.8423707440100883,334,334,0,125,466,100,3
A2,325,3.0,1.31,1.0,0.7276688453159041,0.8423707440100883,334,334,0,125,466,100,3
A2,325,3.0,1.61,1.0,0.7276688453159041,0.8423707440100883,334,334,0,125,466,100,3
A2,325,3.0,1.91,1.0,0.7276688453159041,0.8423707440100883,334,334,0,125,466,100,3
A2,325,3.0,2.21,1.0,0.7258771929824561,0.8411689961880559,331,331,0,125,466,100,3
A2,325,3.0,2.51,1.0,0.7228381374722838,0.8391248391248392,326,326,0,125,466,100,3
A2,325,3.0,2.81,1.0,0.7203579418344519,0.8374512353706112,322,322,0,125,466,100,3
A2,325,3.0,3.11,1.0,0.7197309417040358,0.8370273794002607,321,321,0,125,466,100,3
A2,325,3.0,3.41,1.0,0.7191011235955056,0.8366013071895425,320,320,0,125,466,100,3
A2,325,3.0,3.71,1.0,0.7171945701357466,0.8353096179183135,317,317,0,125,466,100,3
A2,325,3.0,4.01,1.0,0.7042889390519187,0.8264900662251655,312,312,0,131,466,100,3
A2,325,3.0,4.31,1.0,0.6995412844036697,0.8232118758434548,305,305,0,131,466,100,3
A2,325,3.0,4.61,1.0,0.6926605504587156,0.8184281842818428,302,302,0,134,466,100,3
A2,325,3.0,4.91,1.0,0.6720554272517321,0.8038674033149171,291,291,0,142,466,100,3
A2,325,3.0,5.21,1.0,0.6580188679245284,0.7937411095305832,279,279,0,145,466,100,3
A2,325,3.0,5.51,1.0,0.6394230769230769,0.7800586510263929,266,266,0,150,466,100,3
A2,325,3.0,5.81,1.0,0.6197530864197531,0.7652439024390244,251,251,0,154,466,100,3
A2,325,3.0,6.11,1.0,0.5931372549019608,0.7446153846153846,242,242,0,166,466,100,3
A2,325,3.0,6.41,1.0,0.5689655172413793,0.7252747252747253,231,231,0,175,466,100,3
A2,325,3.5,1.01,1.0,0.6556291390728477,0.792,297,297,0,156,466,100,3
A2,325,3.5,1.31,1.0,0.6556291390728477,0.792,297,297,0,156,466,100,3
A2,325,3.5,1.61,1.0,0.6556291390728477,0.792,297,297,0,156,466,100,3
A2,325,3.5,1.91,1.0,0.6556291390728477,0.792,297,297,0,156,466,100,3
A2,325,3.5,2.21,1.0,0.6541019955654102,0.7908847184986595,295,295,0,156,466,100,3
A2,325,3.5,2.51,1.0,0.6533333333333333,0.7903225806451613,294,294,0,156,466,100,3
A2,325,3.5,2.81,1.0,0.6517857142857143,0.7891891891891891,292,292,0,156,466,100,3
A2,325,3.5,3.11,1.0,0.6510067114093959,0.7886178861788617,291,291,0,156,466,100,3
A2,325,3.5,3.41,1.0,0.6502242152466368,0.7880434782608696,290,290,0,156,466,100,3
A2,325,3.5,3.71,1.0,0.6494382022471911,0.787465940054496,289,289,0,156,466,100,3
A2,325,3.5,4.01,1.0,0.6478555304740407,0.7863013698630138,287,287,0,156,466,100,3
A2,325,3.5,4.31,1.0,0.6438356164383562,0.7833333333333334,282,282,0,156,466,100,3
A2,325,3.5,4.61,1.0,0.636986301369863,0.7782426778242677,279,279,0,159,466,100,3
A2,325,3.5,4.91,1.0,0.6164383561643836,0.7627118644067796,270,270,0,168,466,100,3
A2,325,3.5,5.21,1.0,0.6074766355140186,0.7558139534883721,260,260,0,168,466,100,3
A2,325,3.5,5.51,1.0,0.594272076372315,0.7455089820359282,249,249,0,170,466,100,3
A2,325,3.5,5.81,1.0,0.5745721271393643,0.7298136645962734,235,235,0,174,466,100,3
A2,325,3.5,6.11,1.0,0.5599022004889975,0.7178683385579937,229,229,0,180,466,100,3
A2,325,3.5,6.41,1.0,0.5533498759305211,0.7124600638977636,223,223,0,180,466,100,3
A2,325,4.0,1.01,1.0,0.6064814814814815,0.7550432276657061,262,262,0,170,466,100,3
A2,325,4.0,1.31,1.0,0.6064814814814815,0.7550432276657061,262,262,0,170,466,100,3
A2,325,4.0,1.61,1.0,0.6064814814814815,0.7550432276657061,262,262,0,170,466,100,3
A2,325,4.0,1.91,1.0,0.6064814814814815,0.7550432276657061,262,262,0,170,466,100,3
A2,325,4.0,2.21,1.0,0.6064814814814815,0.7550432276657061,262,262,0,170,466,100,3
A2,325,4.0,2.51,1.0,0.6064814814814815,0.7550432276657061,262,262,0,170,466,100,3
A2,325,4.0,2.81,1.0,0.6064814814814815,0.7550432276657061,262,262,0,170,466,100,3
A2,325,4.0,3.11,1.0,0.6064814814814815,0.7550432276657061,262,262,0,170,466,100,3
A2,325,4.0,3.41,1.0,0.605568445475638,0.7543352601156069,261,261,0,170,466,100,3
A2,325,4.0,3.71,1.0,0.6046511627906976,0.7536231884057971,260,260,0,170,466,100,3
A2,325,4.0,4.01,1.0,0.6046511627906976,0.7536231884057971,260,260,0,170,466,100,3
A2,325,4.0,4.31,1.0,0.6,0.7499999999999999,255,255,0,170,466,100,3
A2,325,4.0,4.61,1.0,0.5981087470449172,0.7485207100591715,253,253,0,170,466,100,3
A2,325,4.0,4.91,1.0,0.580568720379147,0.7346326836581709,245,245,0,177,466,100,3
A2,325,4.0,5.21,1.0,0.5714285714285714,0.7272727272727273,236,236,0,177,466,100,3
A2,325,4.0,5.51,1.0,0.5591133004926109,0.7172195892575041,227,227,0,179,466,100,3
A2,325,4.0,5.81,1.0,0.5402010050251256,0.7014681892332789,215,215,0,183,466,100,3
A2,325,4.0,6.11,1.0,0.5286783042394015,0.6916802610114193,212,212,0,189,466,100,3
A2,325,4.0,6.41,1.0,0.5215189873417722,0.6855241264559068,206,206,0,189,466,100,3
A2,350,1.0,1.01,0.025158074336756882,0.9947089947089947,0.049074950239827705,29891,752,29139,4,466,100,3
A2,350,1.0,1.31,0.028372422477569652,0.9944827586206897,0.05517083062325439,25412,721,24691,4,466,100,3
A2,350,1.0,1.61,0.03866124844790608,0.9757834757834758,0.07437567861020629,17718,685,17033,17,466,100,3
A2,350,1.0,1.91,0.07096082867007977,0.9581993569131833,0.13213612681520898,8399,596,7803,26,466,100,3
A2,350,1.0,2.21,0.1552112676056338,0.9483648881239243,0.2667634955216655,3550,551,2999,30,466,100,3
A2,350,1.0,2.51,0.36834208552138037,0.9143389199255121,0.5251336898395722,1333,491,842,46,466,100,3
A2,350,1.0,2.81,0.6061827956989247,0.8723404255319149,0.7153053132434576,744,451,293,66,466,100,3
A2,350,1.0,3.11,0.7937384898710865,0.862,0.8264621284755512,543,431,112,69,466,100,3
