benchmark,window,min_threshold,sensitivity,precision,recall,f1,detected,tp,fp,fn,label_count,series_count,tolerance
A3,200,0.9,2.51,0.15862808145766344,0.7715030408340573,0.26315009631056446,5598,888,4710,263,943,100,3
A3,200,0.9,3.01,0.5923566878980892,0.5794392523364486,0.5858267716535432,942,558,384,405,943,100,3
A3,200,0.9,3.51,0.8322440087145969,0.4046610169491525,0.5445473984319316,459,382,77,562,943,100,3
A3,200,0.9,4.01,0.9013605442176871,0.2813163481953291,0.42880258899676377,294,265,29,677,943,100,3
A3,200,1.0,2.01,0.06487223168654174,0.9224806201550387,0.1212198382886611,29350,1904,27446,160,943,100,3
A3,200,1.0,2.51,0.16216216216216217,0.7677475898334793,0.2677670793214122,5402,876,4526,265,943,100,3
A3,200,1.0,3.01,0.6333711691259932,0.5794392523364486,0.6052060737527115,881,558,323,405,943,100,3
A3,200,1.0,3.51,0.8701594533029613,0.4046610169491525,0.5524222704266087,439,382,57,562,943,100,3
A3,200,1.0,4.01,0.9295774647887324,0.2802547770700637,0.430668841761827,284,264,20,678,943,100,3
A3,200,1.1,2.01,0.06901779302641027,0.9148598625066102,0.12835256148681232,25066,1730,23336,161,943,100,3
A3,200,1.1,2.51,0.16553030303030303,0.7673397717295873,0.272316560211871,5280,874,4406,265,943,100,3
A3,200,1.1,3.01,0.659171597633136,0.579002079002079,0.6164914222468179,845,557,288,405,943,100,3
A3,200,1.1,3.51,0.8967136150234741,0.4046610169491525,0.5576642335766423,426,382,44,562,943,100,3
A3,200,1.1,4.01,0.9563636363636364,0.27948990435706694,0.4325657894736842,275,263,12,678,943,100,3
A3,200,1.2,2.01,0.07663837347019345,0.9039580908032596,0.14129742516604496,20264,1553,18711,165,943,100,3
A3,200,1.2,2.51,0.1687330492057342,0.766725352112676,0.2765957446808511,5162,871,4291,265,943,100,3
A3,200,1.2,3.01,0.6927860696517413,0.579002079002079,0.6308040770101926,804,557,247,405,943,100,3
A3,200,1.2,3.51,0.9114832535885168,0.40402969247083775,0.5598824393828068,418,381,37,562,943,100,3
A3,200,1.2,4.01,0.9776119402985075,0.27872340425531916,0.4337748344370861,268,262,6,678,943,100,3
A3,200,1.3,2.01,0.08874912648497554,0.8932225063938619,0.16145622652412597,15741,1397,14344,167,943,100,3
A3,200,1.3,2.51,0.17251695253290786,0.7648099027409372,0.28152969894222946,5014,865,4149,266,943,100,3
A3,200,1.3,3.01,0.7025316455696202,0.578125,0.6342857142857142,790,555,235,405,943,100,3
A3,200,1.3,3.51,0.9356435643564357,0.40170031880977686,0.5620817843866172,404,378,26,563,943,100,3
A3,200,1.3,4.01,0.9849056603773585,0.2779552715654952,0.4335548172757475,265,261,4,678,943,100,3
A3,200,1.4,2.01,0.10444743935309973,0.8757062146892656,0.18663455749548463,11872,1240,10632,176,943,100,3
A3,200,1.4,2.51,0.1814300960512273,0.7616487455197133,0.29305292191001553,4685,850,3835,266,943,100,3
A3,200,1.4,3.01,0.7222946544980443,0.5776850886339937,0.6419466975666279,767,554,213,405,943,100,3
A3,200,1.4,3.51,0.9664082687338501,0.39787234042553193,0.5636774679728711,387,374,13,566,943,100,3
A3,200,1.4,4.01,0.9961832061068703,0.2779552715654952,0.43463780183180684,262,261,1,678,943,100,3
A3,200,1.5,2.01,0.12574639971900245,0.8517049960348929,0.21913895123444194,8541,1074,7467,187,943,100,3
A3,200,1.5,2.51,0.1984973339796413,0.7534498620055198,0.314214463840399,4126,819,3307,268,943,100,3
A3,200,1.5,3.01,0.7347480106100795,0.5776850886339937,0.6468184471687097,754,554,200,405,943,100,3
A3,200,1.5,3.51,0.9714285714285714,0.39787234042553193,0.5645283018867925,385,374,11,566,943,100,3
A3,200,1.5,4.01,0.9961832061068703,0.2779552715654952,0.43463780183180684,262,261,1,678,943,100,3
A3,200,1.6,2.01,0.15904874346432787,0.8235807860262009,0.26661012157195363,5929,943,4986,202,943,100,3
A3,200,1.6,2.51,0.23854612095296274,0.7402843601895734,0.36082236082236085,3274,781,2493,274,943,100,3
A3,200,1.6,3.01,0.7469553450608931,0.5762004175365344,0.6505598114319388,739,552,187,406,943,100,3
A3,200,1.6,3.51,0.9765013054830287,0.39787234042553193,0.565381708238851,383,374,9,566,943,100,3
A3,200,1.6,4.01,1.0,0.2779552715654952,0.435,261,261,0,678,943,100,3
A3,200,1.7,2.01,0.20685404339250493,0.787793427230047,0.3276703768795158,4056,839,3217,226,943,100,3
A3,200,1.7,2.51,0.304635761589404,0.7215686274509804,0.4284051222351572,2416,736,1680,284,943,100,3
A3,200,1.7,3.01,0.7632311977715878,0.5738219895287958,0.6551105797967722,718,548,170,407,943,100,3
A3,200,1.7,3.51,0.9764397905759162,0.39680851063829786,0.5642965204236007,382,373,9,567,943,100,3
A3,200,1.7,4.01,1.0,0.2779552715654952,0.435,261,261,0,678,943,100,3
A3,200,1.8,2.01,0.27906123945727906,0.7504930966469427,0.4068430900828655,2727,761,1966,253,943,100,3
A3,200,1.8,2.51,0.401977894124491,0.697979797979798,0.5101513473606496,1719,691,1028,299,943,100,3
A3,200,1.8,3.01,0.7918486171761281,0.5714285714285714,0.6638194020744357,687,544,143,408,943,100,3
A3,200,1.8,3.51,0.979002624671916,0.39680851063829786,0.5647236941710825,381,373,8,567,943,100,3
A3,200,1.8,4.01,1.0,0.2779552715654952,0.435,261,261,0,678,943,100,3
A3,200,1.9,2.01,0.3873159682899207,0.6986721144024515,0.4983606557377049,1766,684,1082,295,943,100,3
A3,200,1.9,2.51,0.5153721682847896,0.6594202898550725,0.5785649409627611,1236,637,599,329,943,100,3
A3,200,1.9,3.01,0.8330733229329174,0.5626975763962065,0.6716981132075472,641,534,107,415,943,100,3
A3,200,1.9,3.51,0.979002624671916,0.39680851063829786,0.5647236941710825,381,373,8,567,943,100,3
A3,200,1.9,4.01,1.0,0.2779552715654952,0.435,261,261,0,678,943,100,3
A3,200,2.0,2.01,0.5245762711864407,0.6447916666666667,0.5785046728971962,1180,619,561,341,943,100,3
A3,200,2.0,2.51,0.6473165388828039,0.6182008368200836,0.6324237560192616,913,591,322,365,943,100,3
A3,200,2.0,3.01,0.8886986301369864,0.5486257928118393,0.6784313725490196,584,519,65,427,943,100,3
A3,200,2.0,3.51,0.9789473684210527,0.39574468085106385,0.5636363636363636,380,372,8,568,943,100,3
A3,200,2.0,4.01,1.0,0.2779552715654952,0.435,261,261,0,678,943,100,3
A3,200,2.1,2.01,0.701840490797546,0.6027397260273972,0.6485260770975056,815,572,243,377,943,100,3
A3,200,2.1,2.51,0.7854077253218884,0.580338266384778,0.6674772036474164,699,549,150,397,943,100,3
A3,200,2.1,3.01,0.9183673469387755,0.5249204665959704,0.6680161943319838,539,495,44,448,943,100,3
A3,200,2.1,3.51,0.9786096256684492,0.38977635782747605,0.5575019040365575,374,366,8,573,943,100,3
A3,200,2.1,4.01,1.0,0.27689030883919064,0.4336947456213512,260,260,0,679,943,100,3
A3,225,0.5,2.01,0.057024488072619804,0.9219283276450512,0.10740556660039761,37896,2161,35735,183,943,100,3
A3,225,0.5,2.51,0.1373730964467005,0.7504332755632582,0.2322338428533119,6304,866,5438,288,943,100,3
A3,225,0.5,3.01,0.3955491744436468,0.5651282051282052,0.4653716216216216,1393,551,842,424,943,100,3
A3,225,0.5,3.51,0.5063829787234042,0.37658227848101267,0.4319419237749546,705,357,348,591,943,100,3
A3,225,0.5,4.01,0.5730337078651685,0.27070063694267515,0.36770007209805333,445,255,190,687,943,100,3
A3,225,0.6,2.01,0.057822576274860454,0.9210185584807942,0.10881370624378553,36906,2134,34772,183,943,100,3
A3,225,0.6,2.51,0.1443661971830986,0.7493472584856397,0.24209194432728806,5964,861,5103,288,943,100,3
A3,225,0.6,3.01,0.44779771615008157,0.5642343268242549,0.4993178717598908,1226,549,677,424,943,100,3
A3,225,0.6,3.51,0.5900826446280992,0.37658227848101267,0.4597553122987766,605,357,248,591,943,100,3
A3,225,0.6,4.01,0.6854838709677419,0.27070063694267515,0.3881278538812786,372,255,117,687,943,100,3
A3,225,0.7,2.01,0.058456095740858464,0.9203655352480418,0.1099300917383508,36181,2115,34066,183,943,100,3
A3,225,0.7,2.51,0.14777468706536856,0.7469244288224957,0.2467343976777939,5752,850,4902,288,943,100,3
A3,225,0.7,3.01,0.4932371505861136,0.5633367662203913,0.5259615384615384,1109,547,562,424,943,100,3
A3,225,0.7,3.51,0.6363636363636364,0.37658227848101267,0.47316103379721663,561,357,204,591,943,100,3
A3,225,0.7,4.01,0.7680722891566265,0.27070063694267515,0.40031397174254313,332,255,77,687,943,100,3
A3,225,0.8,2.01,0.05923872663885237,0.9188829787234043,0.1113020134228188,34994,2073,32921,183,943,100,3
A3,225,0.8,2.51,0.15273515074923272,0.746031746031746,0.25355911883710475,5539,846,4693,288,943,100,3
A3,225,0.8,3.01,0.5683003128258602,0.5624355005159959,0.5653526970954357,959,545,414,424,943,100,3
A3,225,0.8,3.51,0.7650862068965517,0.3752642706131078,0.5035460992907801,464,355,109,591,943,100,3
A3,225,0.8,4.01,0.8322368421052632,0.2688629117959617,0.40642570281124496,304,253,51,688,943,100,3
A3,225,0.9,2.01,0.06099409235718042,0.9150812064965197,0.11436524966653135,32331,1972,30359,183,943,100,3
A3,225,0.9,2.51,0.1579045837231057,0.7455830388692579,0.26061448201327775,5345,844,4501,288,943,100,3
A3,225,0.9,3.01,0.6119909502262444,0.5600414078674948,0.5848648648648649,884,541,343,425,943,100,3
A3,225,0.9,3.51,0.833729216152019,0.37261146496815284,0.5150403521643433,421,351,70,591,943,100,3
A3,225,0.9,4.01,0.900355871886121,0.2688629117959617,0.41407528641571195,281,253,28,688,943,100,3
A3,225,1.0,2.01,0.06421067182748134,0.9103380695737384,0.11995997030054559,28936,1858,27078,183,943,100,3
A3,225,1.0,2.51,0.16191210485736315,0.7440212577502214,0.2659490264365997,5188,840,4348,289,943,100,3
A3,225,1.0,3.01,0.6540803897685749,0.5582120582120582,0.6023555804823331,821,537,284,425,943,100,3
A3,225,1.0,3.51,0.8954081632653061,0.37261146496815284,0.5262368815592203,392,351,41,591,943,100,3
A3,225,1.0,4.01,0.937037037037037,0.2688629117959617,0.41783649876135426,270,253,17,688,943,100,3
A3,225,1.1,2.01,0.06813319878910191,0.9017094017094017,0.12669343640935188,24775,1688,23087,184,943,100,3
A3,225,1.1,2.51,0.16459197786998617,0.7424242424242424,0.26944848778909913,5061,833,4228,289,943,100,3
A3,225,1.1,3.01,0.6868556701030928,0.5557872784150156,0.6144092219020172,776,533,243,426,943,100,3
A3,225,1.1,3.51,0.9306666666666666,0.37127659574468086,0.5307984790874526,375,349,26,591,943,100,3
A3,225,1.1,4.01,0.946969696969697,0.26624068157614483,0.4156275976724854,264,250,14,689,943,100,3
A3,225,1.2,2.01,0.07435935416975263,0.8905972797161443,0.13725847612103537,20253,1506,18747,185,943,100,3
A3,225,1.2,2.51,0.1675741076830006,0.7419642857142857,0.27340023030103633,4959,831,4128,289,943,100,3
A3,225,1.2,3.01,0.7202702702702702,0.5557872784150156,0.6274278987639789,740,533,207,426,943,100,3
A3,225,1.2,3.51,0.94579945799458,0.37127659574468086,0.533231474407945,369,349,20,591,943,100,3
A3,225,1.2,4.01,0.9652509652509652,0.26624068157614483,0.4173622704507512,259,250,9,689,943,100,3
A3,225,1.3,2.01,0.08590433956287614,0.8776699029126214,0.15649163300634739,15785,1356,14429,189,943,100,3
A3,225,1.3,2.51,0.17226277372262774,0.7401433691756273,0.2794789375740146,4795,826,3969,290,943,100,3
A3,225,1.3,3.01,0.741307371349096,0.5557872784150156,0.635280095351609,719,533,186,426,943,100,3
A3,225,1.3,3.51,0.9614325068870524,0.37127659574468086,0.535686876438987,363,349,14,591,943,100,3
A3,225,1.3,4.01,0.9765625,0.26624068157614483,0.41841004184100417,256,250,6,689,943,100,3
A3,225,1.4,2.01,0.10012484394506867,0.8586723768736617,0.17933810375670842,12015,1203,10812,198,943,100,3
A3,225,1.4,2.51,0.1803964757709251,0.7378378378378379,0.28991150442477875,4540,819,3721,291,943,100,3
A3,225,1.4,3.01,0.7589158345221113,0.5547445255474452,0.6409638554216868,701,532,169,427,943,100,3
A3,225,1.4,3.51,0.9694444444444444,0.37127659574468086,0.536923076923077,360,349,11,591,943,100,3
A3,225,1.4,4.01,0.9803921568627451,0.26624068157614483,0.41876046901172537,255,250,5,689,943,100,3
A3,225,1.5,2.01,0.12035135751768196,0.8366375892149088,0.21043183404807023,8766,1055,7711,206,943,100,3
A3,225,1.5,2.51,0.19805194805194806,0.7308755760368664,0.31165258400471607,4004,793,3211,292,943,100,3
A3,225,1.5,3.01,0.7662337662337663,0.5542797494780793,0.6432465172622652,693,531,162,427,943,100,3
A3,225,1.5,3.51,0.9747899159663865,0.3706070287539936,0.537037037037037,357,348,9,591,943,100,3
A3,225,1.5,4.01,0.9920318725099602,0.26545842217484006,0.4188393608074011,251,249,2,689,943,100,3
A3,225,1.6,2.01,0.15206611570247933,0.8063102541630149,0.25587539980531215,6050,920,5130,221,943,100,3
A3,225,1.6,2.51,0.2413572343149808,0.7167300380228137,0.3611111111111111,3124,754,2370,298,943,100,3
A3,225,1.6,3.01,0.7740524781341108,0.5542797494780793,0.6459854014598541,686,531,155,427,943,100,3
A3,225,1.6,3.51,0.9747899159663865,0.3706070287539936,0.537037037037037,357,348,9,591,943,100,3
A3,225,1.6,4.01,1.0,0.26545842217484006,0.4195450716090985,249,249,0,689,943,100,3
A3,225,1.7,2.01,0.202119792950456,0.7714016933207902,0.3203125,4057,820,3237,243,943,100,3
A3,225,1.7,2.51,0.31131660061646854,0.6958661417322834,0.4301794949802251,2271,707,1564,309,943,100,3
A3,225,1.7,3.01,0.7817109144542773,0.5538140020898642,0.6483180428134557,678,530,148,427,943,100,3
A3,225,1.7,3.51,0.9775280898876404,0.3706070287539936,0.5374517374517375,356,348,8,591,943,100,3
A3,225,1.7,4.01,1.0,0.26545842217484006,0.4195450716090985,249,249,0,689,943,100,3
A3,225,1.8,2.01,0.2869263401465484,0.7301275760549558,0.4119601328903654,2593,744,1849,275,943,100,3
A3,225,1.8,2.51,0.41941624365482233,0.6690283400809717,0.5156006240249611,1576,661,915,327,943,100,3
A3,225,1.8,3.01,0.803680981595092,0.5498426023084995,0.6529595015576324,652,524,128,429,943,100,3
A3,225,1.8,3.51,0.9830508474576272,0.3706070287539936,0.5382830626450117,354,348,6,591,943,100,3
A3,225,1.8,4.01,1.0,0.26545842217484006,0.4195450716090985,249,249,0,689,943,100,3
A3,225,1.9,2.01,0.3984514592019059,0.6826530612244898,0.5031966904851448,1679,669,1010,311,943,100,3
A3,225,1.9,2.51,0.549686660698299,0.6369294605809128,0.5901009130225852,1117,614,503,350,943,100,3
A3,225,1.9,3.01,0.8381877022653722,0.5452631578947369,0.6607142857142857,618,518,100,432,943,100,3
A3,225,1.9,3.51,0.9857954545454546,0.369542066027689,0.5375677769171184,352,347,5,592,943,100,3
A3,225,1.9,4.01,1.0,0.26332622601279315,0.41687763713080167,247,247,0,691,943,100,3
A3,225,2.0,2.01,0.5744075829383887,0.63125,0.6014888337468983,1055,606,449,354,943,100,3
A3,225,2.0,2.51,0.7084367245657568,0.5985324947589099,0.6488636363636363,806,571,235,383,943,100,3
A3,225,2.0,3.01,0.8976660682226212,0.5285412262156448,0.6653359946773121,557,500,57,446,943,100,3
A3,225,2.0,3.51,0.9857549857549858,0.36847710330138445,0.5364341085271318,351,346,5,593,943,100,3
A3,225,2.0,4.01,1.0,0.2622601279317697,0.4155405405405405,246,246,0,692,943,100,3
A3,225,2.1,2.01,0.7376830892143809,0.5856236786469344,0.6529169121979964,751,554,197,392,943,100,3
A3,225,2.1,2.51,0.8088012139605463,0.5646186440677966,0.6650031191515908,659,533,126,411,943,100,3
A3,225,2.1,3.01,0.9251439539347409,0.5111346765641569,0.6584699453551912,521,482,39,461,943,100,3
A3,225,2.1,3.51,0.9855072463768116,0.3624733475479744,0.5300077942322682,345,340,5,598,943,100,3
A3,225,2.1,4.01,1.0,0.26119402985074625,0.4142011834319526,245,245,0,693,943,100,3
A3,250,0.5,2.01,0.05761740485199199,0.9115316901408451,0.10838392296420347,35944,2071,33873,201,943,100,3
A3,250,0.5,2.51,0.14390371533228677,0.7236842105263158,0.2400698384984723,5733,825,4908,315,943,100,3
A3,250,0.5,3.01,0.43358395989974935,0.5339506172839507,0.47856154910096815,1197,519,678,453,943,100,3
A3,250,0.5,3.51,0.5931899641577061,0.3491561181434599,0.43957503320053126,558,331,227,617,943,100,3
A3,250,0.5,4.01,0.6546961325966851,0.2510593220338983,0.36294027565084225,362,237,125,707,943,100,3
A3,250,0.6,2.01,0.058361327791379605,0.9107063527321191,0.10969312678920193,35126,2050,33076,201,943,100,3
A3,250,0.6,2.51,0.151414920984932,0.723441615452151,0.2504178696246771,5442,824,4618,315,943,100,3
A3,250,0.6,3.01,0.5145145145145145,0.531540847983454,0.5228891149542217,999,514,485,453,943,100,3
A3,250,0.6,3.51,0.6540755467196819,0.3477801268498943,0.4541062801932367,503,329,174,617,943,100,3
A3,250,0.6,4.01,0.7173252279635258,0.25026511134676566,0.3710691823899371,329,236,93,707,943,100,3
A3,250,0.7,2.01,0.05910872405283786,0.9101475189986589,0.11100812387547027,34445,2036,32409,201,943,100,3
A3,250,0.7,2.51,0.15746971736204576,0.7222222222222222,0.25856353591160225,5201,819,4382,315,943,100,3
A3,250,0.7,3.01,0.5454545454545454,0.529045643153527,0.5371248025276462,935,510,425,454,943,100,3
A3,250,0.7,3.51,0.7139737991266376,0.3463983050847458,0.4664764621968617,458,327,131,617,943,100,3
A3,250,0.7,4.01,0.8068965517241379,0.24867162592986186,0.380178716490658,290,234,56,707,943,100,3
A3,250,0.8,2.01,0.059903005628068495,0.9087193460490464,0.11239678705836095,33404,2001,31403,201,943,100,3
A3,250,0.8,2.51,0.1613735609368797,0.7194690265486726,0.26361867704280156,5038,813,4225,317,943,100,3
A3,250,0.8,3.01,0.564927857935627,0.5285565939771547,0.546137339055794,901,509,392,454,943,100,3
A3,250,0.8,3.51,0.7712264150943396,0.3463983050847458,0.4780701754385965,424,327,97,617,943,100,3
A3,250,0.8,4.01,0.8534798534798534,0.2478723404255319,0.3841714756801319,273,233,40,707,943,100,3
A3,250,0.9,2.01,0.06093670239918326,0.9047844623401232,0.11418323120609775,31344,1910,29434,201,943,100,3
A3,250,0.9,2.51,0.163894523326572,0.7182222222222222,0.26688687035507846,4930,808,4122,317,943,100,3
A3,250,0.9,3.01,0.6004728132387707,0.5280665280665281,0.5619469026548674,846,508,338,454,943,100,3
A3,250,0.9,3.51,0.8129675810473815,0.3457051961823966,0.48511904761904767,401,326,75,617,943,100,3
A3,250,0.9,4.01,0.8629629629629629,0.2478723404255319,0.3851239669421488,270,233,37,707,943,100,3
A3,250,1.0,2.01,0.06364662715213096,0.8997506234413966,0.11888365349764407,28344,1804,26540,201,943,100,3
A3,250,1.0,2.51,0.16597682119205298,0.7167113494191242,0.2695345320114267,4832,802,4030,317,943,100,3
A3,250,1.0,3.01,0.6326276463262764,0.5280665280665281,0.5756373937677054,803,508,295,454,943,100,3
A3,250,1.0,3.51,0.8232323232323232,0.3457051961823966,0.4869305451829723,396,326,70,617,943,100,3
A3,250,1.0,4.01,0.8996138996138996,0.2478723404255319,0.38865721434528777,259,233,26,707,943,100,3
A3,250,1.1,2.01,0.06757804529687819,0.8917609046849758,0.12563538426523027,24505,1656,22849,201,943,100,3
A3,250,1.1,2.51,0.16885593220338982,0.7147982062780269,0.2731790916880891,4720,797,3923,318,943,100,3
A3,250,1.1,3.01,0.6688654353562006,0.5275754422476587,0.5898778359511344,758,507,251,454,943,100,3
A3,250,1.1,3.51,0.8689839572192514,0.34501061571125263,0.4939209726443769,374,325,49,617,943,100,3
A3,250,1.1,4.01,0.9209486166007905,0.2478723404255319,0.39061190276613583,253,233,20,707,943,100,3
A3,250,1.2,2.01,0.07311658197247027,0.8795252225519288,0.13500956545504234,20269,1482,18787,203,943,100,3
A3,250,1.2,2.51,0.17147781128823783,0.7145421903052065,0.2765809589993051,4642,796,3846,318,943,100,3
A3,250,1.2,3.01,0.6879240162822252,0.5275754422476587,0.5971731448763251,737,507,230,454,943,100,3
A3,250,1.2,3.51,0.885558583106267,0.34501061571125263,0.4965622612681436,367,325,42,617,943,100,3
A3,250,1.2,4.01,0.9392712550607287,0.2470713525026624,0.39123102866779086,247,232,15,707,943,100,3
A3,250,1.3,2.01,0.08333333333333333,0.8639014906027219,0.15200410513712298,15996,1333,14663,210,943,100,3
A3,250,1.3,2.51,0.1751162275846801,0.7132551848512173,0.2811944543192321,4517,791,3726,318,943,100,3
A3,250,1.3,3.01,0.7116736990154712,0.5270833333333333,0.6056253740275284,711,506,205,454,943,100,3
A3,250,1.3,3.51,0.9204545454545454,0.3443145589798087,0.5011600928074247,352,324,28,617,943,100,3
A3,250,1.3,4.01,0.9508196721311475,0.2470713525026624,0.39222316145393066,244,232,12,707,943,100,3
A3,250,1.4,2.01,0.09642886328348452,0.8458781362007168,0.17312206572769953,12237,1180,11057,215,943,100,3
A3,250,1.4,2.51,0.18211457848160223,0.7102633969118983,0.28989805375347544,4294,782,3512,319,943,100,3
A3,250,1.4,3.01,0.7466666666666667,0.5255474452554745,0.616891064871481,675,504,171,455,943,100,3
A3,250,1.4,3.51,0.95,0.34361702127659577,0.5046875,340,323,17,617,943,100,3
A3,250,1.4,4.01,0.9705882352941176,0.2462686567164179,0.3928571428571428,238,231,7,707,943,100,3
A3,250,1.5,2.01,0.11642849230087515,0.8249607535321821,0.20405785846034366,9027,1051,7976,223,943,100,3
A3,250,1.5,2.51,0.19853900339159927,0.7033271719038817,0.30966429298067144,3833,761,3072,321,943,100,3
A3,250,1.5,3.01,0.7682926829268293,0.5255474452554745,0.6241486068111455,656,504,152,455,943,100,3
A3,250,1.5,3.51,0.9728915662650602,0.34361702127659577,0.5078616352201258,332,323,9,617,943,100,3
A3,250,1.5,4.01,0.9829787234042553,0.2462686567164179,0.3938618925831202,235,231,4,707,943,100,3
A3,250,1.6,2.01,0.14751979318145095,0.7891097666378565,0.24857065069425538,6189,913,5276,244,943,100,3
A3,250,1.6,2.51,0.2355439398889252,0.6879770992366412,0.35093696763202725,3061,721,2340,327,943,100,3
A3,250,1.6,3.01,0.7850467289719626,0.5255474452554745,0.6296064959400375,642,504,138,455,943,100,3
A3,250,1.6,3.51,0.9787878787878788,0.34361702127659577,0.5086614173228347,330,323,7,617,943,100,3
A3,250,1.6,4.01,0.9871794871794872,0.2462686567164179,0.39419795221843,234,231,3,707,943,100,3
A3,250,1.7,2.01,0.19641125121241512,0.7555970149253731,0.31177829099307164,4124,810,3314,262,943,100,3
A3,250,1.7,2.51,0.3112733911455956,0.6705998033431662,0.42518703241895256,2191,682,1509,335,943,100,3
A3,250,1.7,3.01,0.7946287519747235,0.5250521920668059,0.6323067253299811,633,503,130,455,943,100,3
A3,250,1.7,3.51,0.9877675840978594,0.34361702127659577,0.5098658247829518,327,323,4,617,943,100,3
A3,250,1.7,4.01,0.9914163090128756,0.2462686567164179,0.394534585824082,233,231,2,707,943,100,3
A3,250,1.8,2.01,0.2797339593114241,0.7044334975369458,0.40044805376645193,2556,715,1841,300,943,100,3
A3,250,1.8,2.51,0.42397856664434025,0.6419878296146044,0.5106897942718838,1493,633,860,353,943,100,3
A3,250,1.8,3.01,0.808130081300813,0.5204188481675392,0.6331210191082803,615,497,118,458,943,100,3
A3,250,1.8,3.51,0.9877675840978594,0.34361702127659577,0.5098658247829518,327,323,4,617,943,100,3
A3,250,1.8,4.01,0.9914163090128756,0.2462686567164179,0.394534585824082,233,231,2,707,943,100,3
A3,250,1.9,2.01,0.42146089204912734,0.6653061224489796,0.5160269093787099,1547,652,895,328,943,100,3
A3,250,1.9,2.51,0.5719733079122974,0.6198347107438017,0.5949429846306395,1049,600,449,368,943,100,3
A3,250,1.9,3.01,0.846815834767642,0.5168067226890757,0.6418786692759296,581,492,89,460,943,100,3
A3,250,1.9,3.51,0.99079754601227,0.34361702127659577,0.5102685624012638,326,323,3,617,943,100,3
A3,250,1.9,4.01,0.9956709956709957,0.24520255863539445,0.3934987168520102,231,230,1,708,943,100,3
A3,250,2.0,2.01,0.6041237113402061,0.6104166666666667,0.6072538860103627,970,586,384,374,943,100,3
A3,250,2.0,2.51,0.7128205128205128,0.5821989528795811,0.6409221902017291,780,556,224,399,943,100,3
A3,250,2.0,3.01,0.8913857677902621,0.5021097046413502,0.6423751686909582,534,476,58,472,943,100,3
A3,250,2.0,3.51,0.9938461538461538,0.34361702127659577,0.5106719367588932,325,323,2,617,943,100,3
A3,250,2.0,4.01,1.0,0.244136460554371,0.3924592973436161,229,229,0,709,943,100,3
A3,250,2.1,2.01,0.7627840909090909,0.5664556962025317,0.6501210653753027,704,537,167,411,943,100,3
A3,250,2.1,2.51,0.8183254344391785,0.547568710359408,0.656111462951235,633,518,115,428,943,100,3
A3,250,2.1,3.01,0.9198396793587175,0.4867444326617179,0.6366158113730929,499,459,40,484,943,100,3
A3,250,2.1,3.51,0.9937888198757764,0.3407880724174654,0.507533703409992,322,320,2,619,943,100,3
A3,250,2.1,4.01,1.0,0.244136460554371,0.3924592973436161,229,229,0,709,943,100,3
