benchmark,window,min_threshold,sensitivity,precision,recall,f1,detected,tp,fp,fn,label_count,series_count,tolerance
A3,275,2.5,1.51,0.9835164835164835,0.3812566560170394,0.5495011511895626,364,358,6,581,943,100,3
A3,275,2.5,2.01,0.9835164835164835,0.3812566560170394,0.5495011511895626,364,358,6,581,943,100,3
A3,275,2.5,2.51,0.9833795013850416,0.3780617678381257,0.5461538461538462,361,355,6,584,943,100,3
A3,275,2.5,3.01,0.9853801169590644,0.3588924387646432,0.526151444184231,342,337,5,602,943,100,3
A3,275,2.5,3.51,0.99644128113879,0.29850746268656714,0.4593929450369155,281,280,1,658,943,100,3
A3,275,2.5,4.01,1.0,0.2215122470713525,0.36268526591107236,208,208,0,731,943,100,3
A3,275,2.5,4.51,1.0,0.14316012725344646,0.25046382189239336,135,135,0,808,943,100,3
A3,275,2.5,5.01,1.0,0.07529162248144221,0.14003944773175545,71,71,0,872,943,100,3
A3,275,3.5,1.01,1.0,0.07855626326963906,0.14566929133858267,74,74,0,868,943,100,3
A3,275,3.5,1.51,1.0,0.07855626326963906,0.14566929133858267,74,74,0,868,943,100,3
A3,275,3.5,2.01,1.0,0.07855626326963906,0.14566929133858267,74,74,0,868,943,100,3
A3,275,3.5,2.51,1.0,0.07855626326963906,0.14566929133858267,74,74,0,868,943,100,3
A3,275,3.5,3.01,1.0,0.07855626326963906,0.14566929133858267,74,74,0,868,943,100,3
A3,275,3.5,3.51,1.0,0.07855626326963906,0.14566929133858267,74,74,0,868,943,100,3
A3,275,3.5,4.01,1.0,0.07855626326963906,0.14566929133858267,74,74,0,868,943,100,3
A3,275,3.5,4.51,1.0,0.06680805938494168,0.12524850894632208,63,63,0,880,943,100,3
A3,275,3.5,5.01,1.0,0.05090137857900318,0.0968718466195762,48,48,0,895,943,100,3
A3,275,4.5,1.01,1.0,0.005302226935312832,0.010548523206751054,5,5,0,938,943,100,3
A3,275,4.5,1.51,1.0,0.005302226935312832,0.010548523206751054,5,5,0,938,943,100,3
A3,275,4.5,2.01,1.0,0.005302226935312832,0.010548523206751054,5,5,0,938,943,100,3
A3,275,4.5,2.51,1.0,0.005302226935312832,0.010548523206751054,5,5,0,938,943,100,3
A3,275,4.5,3.01,1.0,0.005302226935312832,0.010548523206751054,5,5,0,938,943,100,3
A3,275,4.5,3.51,1.0,0.005302226935312832,0.010548523206751054,5,5,0,938,943,100,3
A3,275,4.5,4.01,1.0,0.005302226935312832,0.010548523206751054,5,5,0,938,943,100,3
A3,275,4.5,4.51,1.0,0.005302226935312832,0.010548523206751054,5,5,0,938,943,100,3
A3,275,4.5,5.01,1.0,0.0042417815482502655,0.008447729672650476,4,4,0,939,943,100,3
A3,300,0.5,1.01,0.04386579650475231,0.9606714628297363,0.08390055919743648,91324,4006,87318,164,943,100,3
A3,300,0.5,1.51,0.044156685818263396,0.9463141025641025,0.08437622795632345,80237,3543,76694,201,943,100,3
A3,300,0.5,2.01,0.05701341492115792,0.8877691250572607,0.1071458189357291,33992,1938,32054,245,943,100,3
A3,300,0.5,2.51,0.14325685506435368,0.6802480070859167,0.2366718027734977,5361,768,4593,361,943,100,3
A3,300,0.5,3.01,0.4475457170356112,0.48037190082644626,0.4633781763826607,1039,465,574,503,943,100,3
A3,300,0.5,3.51,0.6075697211155379,0.3248136315228967,0.42331714087439276,502,305,197,634,943,100,3
A3,300,0.5,4.01,0.6041055718475073,0.21938232161874335,0.321875,341,206,135,733,943,100,3
A3,300,0.5,4.51,0.6363636363636364,0.14118895966029724,0.23110338835794964,209,133,76,809,943,100,3
A3,300,0.5,5.01,0.631578947368421,0.07643312101910828,0.13636363636363635,114,72,42,870,943,100,3
A3,300,1.5,1.01,0.09757133152173914,0.842993396918562,0.17489915518684832,11776,1149,10627,214,943,100,3
A3,300,1.5,1.51,0.10124252185918085,0.8252063015753939,0.18035743564518775,10865,1100,9765,233,943,100,3
A3,300,1.5,2.01,0.10700304480208786,0.7797147385103012,0.18818129661503155,9196,984,8212,278,943,100,3
A3,300,1.5,2.51,0.1853582554517134,0.6598890942698706,0.28942034860154037,3852,714,3138,368,943,100,3
A3,300,1.5,3.01,0.7178683385579937,0.4755970924195223,0.5721424109931291,638,458,180,505,943,100,3
A3,300,1.5,3.51,0.9559748427672956,0.32374866879659214,0.48369132856006364,318,304,14,635,943,100,3
A3,300,1.5,4.01,0.9951456310679612,0.21831735889243875,0.3580786026200873,206,205,1,734,943,100,3
A3,300,1.5,4.51,0.9924812030075187,0.14012738853503184,0.2455813953488372,133,132,1,810,943,100,3
A3,300,1.5,5.01,1.0,0.07643312101910828,0.14201183431952663,72,72,0,870,943,100,3
A3,300,2.5,1.01,0.9801136363636364,0.36741214057507987,0.5344694035631294,352,345,7,594,943,100,3
A3,300,2.5,1.51,0.9801136363636364,0.36741214057507987,0.5344694035631294,352,345,7,594,943,100,3
A3,300,2.5,2.01,0.9801136363636364,0.36741214057507987,0.5344694035631294,352,345,7,594,943,100,3
A3,300,2.5,2.51,0.9797687861271677,0.3610223642172524,0.527626459143969,346,339,7,600,943,100,3
A3,300,2.5,3.01,0.9814241486068112,0.33759318423855167,0.5023771790808241,323,317,6,622,943,100,3
A3,300,2.5,3.51,0.9962962962962963,0.2867803837953092,0.445364238410596,270,269,1,669,943,100,3
A3,300,2.5,4.01,1.0,0.2108626198083067,0.34828496042216356,198,198,0,741,943,100,3
A3,300,2.5,4.51,1.0,0.13800424628450106,0.24253731343283583,130,130,0,812,943,100,3
A3,300,2.5,5.01,1.0,0.07537154989384288,0.140177690029615,71,71,0,871,943,100,3
A3,300,3.5,1.01,1.0,0.07211028632025451,0.13452027695351138,68,68,0,875,943,100,3
A3,300,3.5,1.51,1.0,0.07211028632025451,0.13452027695351138,68,68,0,875,943,100,3
A3,300,3.5,2.01,1.0,0.07211028632025451,0.13452027695351138,68,68,0,875,943,100,3
A3,300,3.5,2.51,1.0,0.07211028632025451,0.13452027695351138,68,68,0,875,943,100,3
A3,300,3.5,3.01,1.0,0.07211028632025451,0.13452027695351138,68,68,0,875,943,100,3
A3,300,3.5,3.51,1.0,0.07211028632025451,0.13452027695351138,68,68,0,875,943,100,3
A3,300,3.5,4.01,1.0,0.07104984093319194,0.13267326732673268,67,67,0,876,943,100,3
A3,300,3.5,4.51,1.0,0.06256627783669141,0.11776447105788425,59,59,0,884,943,100,3
A3,300,3.5,5.01,1.0,0.04559915164369035,0.08722109533468558,43,43,0,900,943,100,3
A3,300,4.5,1.01,1.0,0.0042417815482502655,0.008447729672650476,4,4,0,939,943,100,3
A3,300,4.5,1.51,1.0,0.0042417815482502655,0.008447729672650476,4,4,0,939,943,100,3
A3,300,4.5,2.01,1.0,0.0042417815482502655,0.008447729672650476,4,4,0,939,943,100,3
A3,300,4.5,2.51,1.0,0.0042417815482502655,0.008447729672650476,4,4,0,939,943,100,3
A3,300,4.5,3.01,1.0,0.0042417815482502655,0.008447729672650476,4,4,0,939,943,100,3
A3,300,4.5,3.51,1.0,0.0042417815482502655,0.008447729672650476,4,4,0,939,943,100,3
A3,300,4.5,4.01,1.0,0.0042417815482502655,0.008447729672650476,4,4,0,939,943,100,3
A3,300,4.5,4.51,1.0,0.0042417815482502655,0.008447729672650476,4,4,0,939,943,100,3
A3,300,4.5,5.01,1.0,0.003181336161187699,0.0063424947145877385,3,3,0,940,943,100,3
A3,325,0.5,1.01,0.043725389868968435,0.9562150328387253,0.0836267324731686,89902,3931,85971,180,943,100,3
A3,325,0.5,1.51,0.04414815953277492,0.9397491821155943,0.0843344016832628,78078,3447,74631,221,943,100,3
A3,325,0.5,2.01,0.05687232374404439,0.8739573679332715,0.10679501698754248,33162,1886,31276,272,943,100,3
A3,325,0.5,2.51,0.13464637421665174,0.6619718309859155,0.22377622377622378,5585,752,4833,384,943,100,3
A3,325,0.5,3.01,0.36995153473344106,0.4654471544715447,0.4122412241224122,1238,458,780,526,943,100,3
A3,325,0.5,3.51,0.4528023598820059,0.3228180862250263,0.3769183548189073,678,307,371,644,943,100,3
A3,325,0.5,4.01,0.4523281596452328,0.21610169491525424,0.2924731182795699,451,204,247,740,943,100,3
A3,325,0.5,4.51,0.4632352941176471,0.13361611876988336,0.20740740740740743,272,126,146,817,943,100,3
A3,325,0.5,5.01,0.37790697674418605,0.0689289501590668,0.11659192825112107,172,65,107,878,943,100,3
A3,325,1.5,1.01,0.09511986301369862,0.8247958426132146,0.1705688186075075,11680,1111,10569,236,943,100,3
A3,325,1.5,1.51,0.09892353377876763,0.8063540090771558,0.17622747561580426,10776,1066,9710,256,943,100,3
A3,325,1.5,2.01,0.10530438675022381,0.7588709677419355,0.18494496855345913,8936,941,7995,299,943,100,3
A3,325,1.5,2.51,0.18408905783328808,0.6348314606741573,0.28541359713744474,3683,678,3005,390,943,100,3
A3,325,1.5,3.01,0.7360406091370558,0.4521829521829522,0.5602060528010302,591,435,156,527,943,100,3
A3,325,1.5,3.51,0.9736842105263158,0.3138918345705196,0.4747393744987971,304,296,8,647,943,100,3
A3,325,1.5,4.01,0.9753694581280788,0.2104144527098831,0.34615384615384615,203,198,5,743,943,100,3
A3,325,1.5,4.51,0.9920634920634921,0.1325556733828208,0.23386342376052385,126,125,1,818,943,100,3
A3,325,1.5,5.01,0.9848484848484849,0.0689289501590668,0.12884043607532208,66,65,1,878,943,100,3
A3,325,2.5,1.01,0.9790419161676647,0.3478723404255319,0.5133437990580847,334,327,7,613,943,100,3
A3,325,2.5,1.51,0.9790419161676647,0.3478723404255319,0.5133437990580847,334,327,7,613,943,100,3
A3,325,2.5,2.01,0.978978978978979,0.3468085106382979,0.5121759622937941,333,326,7,614,943,100,3
A3,325,2.5,2.51,0.9787234042553191,0.3425531914893617,0.5074862096138691,329,322,7,618,943,100,3
A3,325,2.5,3.01,0.9800664451827242,0.31382978723404253,0.47542304593070095,301,295,6,645,943,100,3
A3,325,2.5,3.51,0.996078431372549,0.2702127659574468,0.4251046025104603,255,254,1,686,943,100,3
A3,325,2.5,4.01,1.0,0.2,0.33333333333333337,188,188,0,752,943,100,3
A3,325,2.5,4.51,1.0,0.1283138918345705,0.22744360902255636,121,121,0,822,943,100,3
A3,325,2.5,5.01,1.0,0.06786850477200425,0.12711022840119168,64,64,0,879,943,100,3
A3,325,3.5,1.01,1.0,0.07211028632025451,0.13452027695351138,68,68,0,875,943,100,3
A3,325,3.5,1.51,1.0,0.07211028632025451,0.13452027695351138,68,68,0,875,943,100,3
A3,325,3.5,2.01,1.0,0.07211028632025451,0.13452027695351138,68,68,0,875,943,100,3
A3,325,3.5,2.51,1.0,0.07211028632025451,0.13452027695351138,68,68,0,875,943,100,3
A3,325,3.5,3.01,1.0,0.07211028632025451,0.13452027695351138,68,68,0,875,943,100,3
A3,325,3.5,3.51,1.0,0.07211028632025451,0.13452027695351138,68,68,0,875,943,100,3
A3,325,3.5,4.01,1.0,0.0689289501590668,0.12896825396825395,65,65,0,878,943,100,3
A3,325,3.5,4.51,1.0,0.06256627783669141,0.11776447105788425,59,59,0,884,943,100,3
A3,325,3.5,5.01,1.0,0.04029692470837752,0.07747196738022427,38,38,0,905,943,100,3
A3,325,4.5,1.01,1.0,0.0042417815482502655,0.008447729672650476,4,4,0,939,943,100,3
A3,325,4.5,1.51,1.0,0.0042417815482502655,0.008447729672650476,4,4,0,939,943,100,3
A3,325,4.5,2.01,1.0,0.0042417815482502655,0.008447729672650476,4,4,0,939,943,100,3
A3,325,4.5,2.51,1.0,0.0042417815482502655,0.008447729672650476,4,4,0,939,943,100,3
A3,325,4.5,3.01,1.0,0.0042417815482502655,0.008447729672650476,4,4,0,939,943,100,3
