benchmark,window,min_threshold,sensitivity,precision,recall,f1,detected,tp,fp,fn,label_count,series_count,tolerance
A4,200,0.3,2.01,0.059584326780332,0.9357117626280467,0.11203451119710717,44458,2649,41809,182,1044,100,3
A4,200,0.3,2.51,0.12644140520246716,0.7042569081404033,0.21439126975105152,7458,943,6515,396,1044,100,3
A4,200,0.3,3.01,0.3131652661064426,0.5077202543142597,0.38738738738738737,1785,559,1226,542,1044,100,3
A4,200,0.5,2.01,0.061010486177311724,0.929608938547486,0.11450591797412606,40911,2496,38415,189,1044,100,3
A4,200,0.5,2.51,0.13335241093146372,0.7012791572610986,0.22409232988699207,6989,932,6057,397,1044,100,3
A4,200,0.5,3.01,0.3419753086419753,0.5054744525547445,0.4079528718703977,1620,554,1066,542,1044,100,3
A4,200,0.7,2.01,0.0622103861517976,0.9218626677190213,0.11655523400858196,37550,2336,35214,198,1044,100,3
A4,200,0.7,2.51,0.14148755218803155,0.6952887537993921,0.23512784273416423,6467,915,5552,401,1044,100,3
A4,200,0.7,3.01,0.37621023513139695,0.4990825688073395,0.42902208201892744,1446,544,902,546,1044,100,3
A4,200,0.9,2.01,0.06545274063963769,0.9083082221265605,0.1221064814814815,32237,2110,30127,213,1044,100,3
A4,200,0.9,2.51,0.14753550543024227,0.6860916860916861,0.24284928492849284,5985,883,5102,404,1044,100,3
A4,200,0.9,3.01,0.40483383685800606,0.49400921658986174,0.4449979244499793,1324,536,788,549,1044,100,3
A4,200,1.1,2.01,0.0726497478578164,0.8820308611249378,0.13424242424242422,24391,1772,22619,237,1044,100,3
A4,200,1.1,2.51,0.15653132463714864,0.6740506329113924,0.25406291933800507,5443,852,4591,412,1044,100,3
A4,200,1.1,3.01,0.44285714285714284,0.487962962962963,0.4643171806167401,1190,527,663,553,1044,100,3
A4,200,1.3,2.01,0.08625675845592858,0.8285024154589372,0.15624644117982006,15906,1372,14534,284,1044,100,3
A4,200,1.3,2.51,0.16244979919678715,0.6561232765612328,0.2604216964429422,4980,809,4171,424,1044,100,3
A4,200,1.3,3.01,0.4689213893967093,0.4772093023255814,0.4730290456431535,1094,513,581,562,1044,100,3
A4,200,1.5,2.01,0.11078873844831291,0.7438672438672439,0.1928544706322484,9306,1031,8275,355,1044,100,3
A4,200,1.5,2.51,0.1815968841285297,0.6247906197654941,0.2814032440588457,4108,746,3362,448,1044,100,3
A4,200,1.5,3.01,0.4851104707012488,0.4702048417132216,0.4775413711583924,1041,505,536,569,1044,100,3
A4,200,1.7,2.01,0.15719844357976653,0.6633825944170771,0.25416797735136837,5140,808,4332,410,1044,100,3
A4,200,1.7,2.51,0.23833273957962237,0.5878734622144113,0.33916349809885926,2807,669,2138,469,1044,100,3
A4,200,1.7,3.01,0.5194942044257113,0.4603174603174603,0.48811881188118805,949,493,456,578,1044,100,3
A4,200,1.9,2.01,0.22105631339629242,0.5642857142857143,0.317667755717517,2859,632,2227,488,1044,100,3
A4,200,1.9,2.51,0.3403235470341522,0.5225390984360626,0.41219158200290273,1669,568,1101,519,1044,100,3
A4,200,1.9,3.01,0.56062424969988,0.4409820585457979,0.4936575052854123,833,467,366,592,1044,100,3
A4,225,0.3,2.01,0.059485013999173816,0.9273703041144902,0.11179883111561603,43574,2592,40982,203,1044,100,3
A4,225,0.3,2.51,0.12093023255813953,0.6943620178041543,0.20598591549295775,7740,936,6804,412,1044,100,3
A4,225,0.3,3.01,0.27507447864945384,0.4933214603739982,0.3532036978004463,2014,554,1460,569,1044,100,3
A4,225,0.5,2.01,0.06099833778270287,0.9212628375808292,0.11442069209873627,39706,2422,37284,207,1044,100,3
A4,225,0.5,2.51,0.13080046403712298,0.6848899012908124,0.21965177158163887,6896,902,5994,415,1044,100,3
A4,225,0.5,3.01,0.31257275902211873,0.48465703971119134,0.3800424628450106,1718,537,1181,571,1044,100,3
A4,225,0.7,2.01,0.06264830219555434,0.9115079365079365,0.11723873931351282,36665,2297,34368,223,1044,100,3
A4,225,0.7,2.51,0.1417297471412466,0.676402767102229,0.23435419440745672,6209,880,5329,421,1044,100,3
A4,225,0.7,3.01,0.3678001387925052,0.4809437386569873,0.4168305151395989,1441,530,911,572,1044,100,3
A4,225,0.9,2.01,0.06527046126172427,0.8951541850220265,0.12166936111610083,31132,2032,29100,238,1044,100,3
A4,225,0.9,2.51,0.15096682632605996,0.6669278996865203,0.2462028063069579,5637,851,4786,425,1044,100,3
A4,225,0.9,3.01,0.4148506860371267,0.47286108555657774,0.44196044711951854,1239,514,725,573,1044,100,3
A4,225,1.1,2.01,0.0724356268467708,0.8679817905918058,0.1337125491876729,23690,1716,21974,261,1044,100,3
A4,225,1.1,2.51,0.1599454510033119,0.6568,0.25724580918063605,5133,821,4312,429,1044,100,3
A4,225,1.1,3.01,0.4625228519195612,0.46722068328716526,0.4648598989435002,1094,506,588,577,1044,100,3
A4,225,1.3,2.01,0.08586052463211773,0.813826561552456,0.15533306325597548,15630,1342,14288,307,1044,100,3
A4,225,1.3,2.51,0.1673052362707535,0.6395443449959316,0.26522692761936895,4698,786,3912,443,1044,100,3
A4,225,1.3,3.01,0.4885114885114885,0.4544609665427509,0.47087144920558494,1001,489,512,587,1044,100,3
A4,225,1.5,2.01,0.10821493430189083,0.7319364161849711,0.188552815262913,9361,1013,8348,371,1044,100,3
A4,225,1.5,2.51,0.18500511770726713,0.6085858585858586,0.2837519623233909,3908,723,3185,465,1044,100,3
A4,225,1.5,3.01,0.5021008403361344,0.44547996272134205,0.4720987654320988,952,478,474,595,1044,100,3
A4,225,1.7,2.01,0.15202177293934682,0.648424543946932,0.24629921259842522,5144,782,4362,424,1044,100,3
A4,225,1.7,2.51,0.24184988627748294,0.5651018600531443,0.33873108574462435,2638,638,2000,491,1044,100,3
A4,225,1.7,3.01,0.5208568207440811,0.4333958724202627,0.47311827956989244,887,462,425,604,1044,100,3
A4,225,1.9,2.01,0.21609276177090653,0.5505819158460161,0.31037093111279335,2846,615,2231,502,1044,100,3
A4,225,1.9,2.51,0.336848635235732,0.5027777777777778,0.40341753343239223,1612,543,1069,537,1044,100,3
A4,225,1.9,3.01,0.5457920792079208,0.41721854304635764,0.4729222520107239,808,441,367,616,1044,100,3
A4,250,0.3,2.01,0.05820645443286953,0.9117535184480792,0.10942707144487561,41181,2397,38784,232,1044,100,3
A4,250,0.3,2.51,0.12268648345485138,0.6704980842911877,0.20741969894512272,7132,875,6257,430,1044,100,3
A4,250,0.3,3.01,0.2573039466940031,0.4597069597069597,0.3299375616168255,1951,502,1449,590,1044,100,3
A4,250,0.5,2.01,0.06019133669944193,0.9052757793764988,0.11287750423602114,37630,2265,35365,237,1044,100,3
A4,250,0.5,2.51,0.13015052455526835,0.6656298600311042,0.21772860231463817,6577,856,5721,430,1044,100,3
A4,250,0.5,3.01,0.3071651090342679,0.4547970479704797,0.3666790628486426,1605,493,1112,591,1044,100,3
A4,250,0.7,2.01,0.06140577835273825,0.8967254408060453,0.11494067317781902,34785,2136,32649,246,1044,100,3
A4,250,0.7,2.51,0.13881877839475013,0.6532066508313539,0.2289758534554538,5943,825,5118,438,1044,100,3
A4,250,0.7,3.01,0.3612565445026178,0.44888475836431224,0.4003315375051803,1337,483,854,593,1044,100,3
A4,250,0.9,2.01,0.06478338989818327,0.8817934782608695,0.12069927468848803,30054,1947,28107,261,1044,100,3
A4,250,0.9,2.51,0.1483375959079284,0.6475279106858054,0.24137931034482757,5474,812,4662,442,1044,100,3
A4,250,0.9,3.01,0.3993316624895572,0.4450651769087523,0.42095992954645534,1197,478,719,596,1044,100,3
A4,250,1.1,2.01,0.07068006382336453,0.8514285714285714,0.13052480688062434,23189,1639,21550,286,1044,100,3
